ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation_Date,Preparation_Time,Preparation Time Zone,Analysis_Date,Analysis_Time,Analysis Time Zone,County,Site,Station,Activity_Start_Date,Activity_Start_Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value_Qualifier,Result Comments,Result Value Type Name,Dilution
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,1:35:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,10,3/20/24,1:33:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,12:08:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,1,3/21/24,12:06:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,12:37:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,2,3/21/24,12:35:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,12:21:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,3,3/21/24,12:19:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,11:11:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,4,3/21/24,11:09:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,12:52:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,5,3/21/24,12:50:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,10:55:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,6,3/21/24,10:53:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,1:05:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,7,3/21/24,1:03:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,11:53:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,8,3/21/24,11:51:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,11:39:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,9,3/21/24,11:37:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,11:24:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ARI,10,3/21/24,11:22:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,10:40:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,1,3/21/24,10:38:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,1:20:00 PM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,2,3/21/24,1:18:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,10:26:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,3,3/21/24,10:24:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,1:21:00 PM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,4,3/21/24,1:30:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,9:09:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,5,3/21/24,9:07:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,10:13:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,6,3/21/24,10:11:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,9:21:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,7,3/21/24,9:19:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,9:59:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,8,3/21/24,9:57:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,9:34:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,9,3/21/24,9:32:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/21/24,9:47:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-HUD,10,3/21/24,9:45:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,8:56:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,1,3/20/24,8:54:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,9:35:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,2,3/20/24,9:33:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,2:04:00 PM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,3,3/20/24,2:02:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,11:13:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,4,3/20/24,11:11:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,11:01:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,5,3/20/24,10:59:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,10:50:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,6,3/20/24,10:48:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,10:01:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,7,3/20/24,9:59:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,11:24:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,8,3/20/24,11:22:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,1:49:00 PM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,9,3/20/24,1:47:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,11:36:00 AM,EDT,4/9/24,12:30:00 PM,EDT,Pasco,PAS-PIT,10,3/20/24,11:34:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,10:43:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,1,2/9/24,10:41:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,10:26:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,2,2/9/24,10:24:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,10:04:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,3,2/9/24,10:02:00 AM,EST,8,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,9:40:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,4,2/9/24,9:38:00 AM,EST,18,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,11:01:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,5,2/9/24,10:59:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,11:20:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,6,2/9/24,11:18:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,12:46:00 PM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,7,2/9/24,12:44:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,11:40:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,8,2/9/24,11:38:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,11:58:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,9,2/9/24,11:56:00 AM,EST,10,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/9/24,12:25:00 PM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-CRY,10,2/9/24,12:23:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,10:10:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,1,2/1/24,10:08:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,10:30:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,2,2/1/24,10:28:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,9:53:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,3,2/1/24,9:51:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,9:30:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,4,2/1/24,9:28:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,8:19:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,5,2/1/24,8:17:00 AM,EST,23,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,10:50:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,6,2/1/24,10:48:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,11:08:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,7,2/1/24,11:06:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,3:02:00 PM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,8,2/1/24,3:00:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,11:25:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,9,2/1/24,11:23:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,2:45:00 PM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-HOM,10,2/1/24,2:43:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,10:41:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,1,2/16/24,10:39:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,9:23:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,2,2/16/24,9:21:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,8:22:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,3,2/16/24,8:20:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,10:58:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,4,2/16/24,10:56:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,10:26:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,5,2/16/24,10:24:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,10:02:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,6,2/16/24,10:00:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,11:11:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,7,2/16/24,11:09:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,11:53:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,8,2/16/24,11:51:00 AM,EST,5,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,11:41:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,9,2/16/24,11:39:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/16/24,11:25:00 AM,EST,2/27/24,9:30:00 AM,EST,Citrus,CIT-WIT,10,2/16/24,11:23:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,1:38:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,1,2/1/24,1:36:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,1:18:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,2,2/1/24,1:16:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,1:01:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,3,2/1/24,12:59:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,12:41:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,4,2/1/24,12:39:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,12:27:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,5,2/1/24,12:25:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,2:06:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,6,2/1/24,2:04:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,2:20:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,7,2/1/24,2:18:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,12:12:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,8,2/1/24,12:10:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,12:00:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,9,2/1/24,11:58:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/1/24,11:43:00 AM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-CHA,10,2/1/24,11:41:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,8:30:00 AM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,1,2/8/24,8:28:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,10:16:00 AM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,2,2/8/24,10:14:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,9:39:00 AM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,3,2/8/24,9:37:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,10:58:00 AM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,4,2/8/24,10:56:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,11:44:00 AM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,5,2/8/24,11:42:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,11:20:00 AM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,6,2/8/24,11:18:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,12:48:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,7,2/8/24,12:46:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,12:40:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,8,2/8/24,12:35:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,12:20:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,9,2/8/24,12:18:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/8/24,12:04:00 PM,EST,2/27/24,9:30:00 AM,EST,Hernando,HER-WEE,10,2/8/24,12:02:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,1:27:00 PM,EST,2/27/24,9:30:00 AM,EST,Pasco,PAS-ANC,1,2/20/24,1:25:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,12:47:00 PM,EST,2/27/24,9:30:00 AM,EST,Pasco,PAS-ANC,2,2/20/24,12:45:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,1:01:00 PM,EST,2/27/24,9:30:00 AM,EST,Pasco,PAS-ANC,3,2/20/24,12:59:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,1:13:00 PM,EST,2/27/24,9:30:00 AM,EST,Pasco,PAS-ANC,4,2/20/24,1:11:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
