Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Start Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Comments,Result Value Type Name,Dilution
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,1:02:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview,4,11/19/23,12:20:00 PM,EST,20,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,2:03:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview,1,12/23/23,1:19:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,2:06:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview,2,12/23/23,1:15:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,2:09:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview,3,12/23/23,1:10:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,2:12:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview,4,12/23/23,1:24:00 PM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,1:05:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview South,1,11/19/23,12:27:00 PM,EST,93,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,1:08:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview South,2,11/19/23,12:32:00 PM,EST,80,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,1:10:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview South,3,11/19/23,12:37:00 PM,EST,47,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,2:15:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview South,1,12/23/23,1:30:00 AM,EST,63,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,2:18:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview South,2,12/23/23,1:35:00 AM,EST,95,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,2:21:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Fairview South,3,12/23/23,1:40:00 AM,EST,78,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,1:00:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Hickorynut,2,11/30/23,12:00:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/14/23,1:15:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Hickorynut,2,12/14/23,12:00:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,1:15:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Hickorynut South,2,11/30/23,12:15:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/14/23,1:30:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Hickorynut South,2,12/14/23,12:15:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,1:30:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Little Hickorynut,2,11/30/23,12:30:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/14/23,1:45:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Little Hickorynut,2,12/14/23,12:30:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,4/8/23,4:30:00 PM,EDT,2/1/24,9:30:00 AM,EST,Orange,Sloat,1,4/8/23,3:15:00 PM,EDT,44,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,4/8/23,4:40:00 PM,EDT,2/1/24,9:30:00 AM,EST,Orange,Sloat,2,4/8/23,3:25:00 PM,EDT,44,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,4/8/23,4:50:00 PM,EDT,2/1/24,9:30:00 AM,EST,Orange,Sloat,3,4/8/23,3:35:00 PM,EDT,47,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/27/23,3:00:00 PM,EDT,2/1/24,9:30:00 AM,EST,Orange,Sloat,1,8/27/23,2:00:00 PM,EDT,6,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/27/23,3:05:00 PM,EDT,2/1/24,9:30:00 AM,EST,Orange,Sloat,2,8/27/23,2:10:00 PM,EDT,6,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/27/23,3:10:00 PM,EDT,2/1/24,9:30:00 AM,EST,Orange,Sloat,3,8/27/23,2:20:00 PM,EDT,6,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/17/23,3:15:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Sloat,1,12/17/23,1:30:00 PM,EST,20,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/17/23,3:20:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Sloat,2,12/17/23,1:40:00 PM,EST,21,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/17/23,3:25:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Sloat,3,12/17/23,1:50:00 PM,EST,19,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/24/23,10:15:00 AM,EDT,2/1/24,9:30:00 AM,EST,Orange,Waunatta,1,10/24/23,8:53:00 AM,EDT,19,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/24/23,10:22:00 AM,EDT,2/1/24,9:30:00 AM,EST,Orange,Waunatta,2,10/24/23,8:58:00 AM,EDT,21,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/24/23,10:27:00 AM,EDT,2/1/24,9:30:00 AM,EST,Orange,Waunatta,3,10/24/23,9:04:00 AM,EDT,19,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,10:11:00 AM,EST,2/1/24,9:30:00 AM,EST,Orange,Waunatta,1,11/30/23,8:26:00 AM,EST,17,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,10:15:00 AM,EST,2/1/24,9:30:00 AM,EST,Orange,Waunatta,2,11/30/23,8:30:00 AM,EST,18,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,10:33:00 AM,EST,2/1/24,9:30:00 AM,EST,Orange,Waunatta,3,11/30/23,8:36:00 AM,EST,16,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/8/23,10:59:00 AM,EST,2/1/24,9:30:00 AM,EST,Orange,Waunatta,1,12/8/23,9:58:00 AM,EST,18,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/8/23,11:04:00 AM,EST,2/1/24,9:30:00 AM,EST,Orange,Waunatta,2,12/8/23,10:02:00 AM,EST,20,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/8/23,11:08:00 AM,EST,2/1/24,9:30:00 AM,EST,Orange,Waunatta,3,12/8/23,10:07:00 AM,EST,18,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,11:50:00 AM,EST,2/1/24,9:30:00 AM,EST,Orange,Weldona,1,11/24/23,11:30:00 AM,EST,14,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,11:55:00 AM,EST,2/1/24,9:30:00 AM,EST,Orange,Weldona,2,11/24/23,11:35:00 AM,EST,13,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,12:00:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Weldona,3,11/24/23,11:40:00 AM,EST,14,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/28/23,2:30:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Weldona,1,12/28/23,2:00:00 PM,EST,21,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/28/23,2:25:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Weldona,2,12/28/23,2:05:00 PM,EST,16,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/28/23,2:30:00 PM,EST,2/1/24,9:30:00 AM,EST,Orange,Weldona,3,12/28/23,2:10:00 PM,EST,17,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,10:39:00 AM,EST,2/1/24,1:30:00 PM,EST,Osceola,Fish,1,11/19/23,10:14:00 AM,EST,16,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,10:42:00 AM,EST,2/1/24,1:30:00 PM,EST,Osceola,Fish,2,11/19/23,10:20:00 AM,EST,28,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,10:47:00 AM,EST,2/1/24,1:30:00 PM,EST,Osceola,Fish,3,11/19/23,10:27:00 AM,EST,21,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,1:51:00 PM,EST,2/1/24,1:30:00 PM,EST,Osceola,Fish,1,12/23/23,12:56:00 PM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,1:55:00 PM,EST,2/1/24,1:30:00 PM,EST,Osceola,Fish,2,12/23/23,1:10:00 PM,EST,13,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/23/23,1:59:00 PM,EST,2/1/24,1:30:00 PM,EST,Osceola,Fish,3,12/23/23,1:22:00 PM,EST,7,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,5:45:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Annie,1,11/19/23,5:15:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,5:50:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Annie,2,11/19/23,5:10:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/19/23,6:00:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Annie,3,11/19/23,5:00:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/19/23,4:48:00 PM,EDT,2/1/24,9:30:00 AM,EST,Putnam,Broward,1,10/19/23,3:58:00 PM,EDT,7,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/19/23,5:04:00 PM,EDT,2/1/24,9:30:00 AM,EST,Putnam,Broward,2,10/19/23,4:06:00 PM,EDT,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/19/23,5:09:00 PM,EDT,2/1/24,9:30:00 AM,EST,Putnam,Broward,3,10/19/23,4:13:00 PM,EDT,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/20/23,3:50:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Broward,1,11/20/23,3:54:00 PM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/20/23,4:11:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Broward,2,11/20/23,3:03:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/20/23,4:16:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Broward,3,11/20/23,3:11:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,4:23:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Broward,1,12/21/23,3:15:00 PM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,4:37:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Broward,2,12/21/23,3:29:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,4:48:00 PM,EST,2/1/24,9:30:00 AM,EST,Putnam,Broward,3,12/21/23,3:41:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/10/23,11:30:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Blue Spring-1,1,11/10/23,8:30:00 AM,EST,11,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/13/24,3:05:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Blue Spring-1,1,12/13/23,1:30:00 AM,EST,-2,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/10/23,11:55:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Blue Spring-2,1,11/10/23,9:00:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/13/24,3:25:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Blue Spring-2,1,12/13/23,1:45:00 AM,EST,-2,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/10/23,12:30:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Blue Spring-3,1,11/10/23,9:30:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/13/24,3:50:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Blue Spring-3,1,12/13/23,2:05:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/4/23,9:13:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Helen,1,12/4/23,8:43:00 AM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/4/23,9:09:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Helen,2,12/4/23,8:34:00 AM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/4/23,9:04:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Helen,3,12/4/23,8:23:00 AM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/29/23,10:50:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Lindley,1,11/29/23,10:15:00 AM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/29/23,10:55:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Lindley,2,11/29/23,10:25:00 AM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/29/23,11:00:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Lindley,3,11/29/23,10:35:00 AM,EST,8,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/30/23,10:30:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Lindley,1,12/30/23,10:00:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/30/23,10:40:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Lindley,2,12/30/23,10:10:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/30/23,10:45:00 AM,EST,2/1/24,1:30:00 PM,EST,Volusia,Lindley,3,12/30/23,10:20:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,3:40:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Mud,1,11/29/23,1:30:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,3:55:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Mud,2,11/29/23,1:35:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,4:10:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Mud,3,11/29/23,1:40:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/4/23,12:20:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,North Talmadge,1,12/4/23,12:00:00 PM,EST,15,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/4/23,12:23:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,North Talmadge,2,12/4/23,12:05:00 PM,EST,18,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/4/23,12:27:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,North Talmadge,3,12/4/23,12:12:00 PM,EST,17,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,3:00:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,St. John's Harney-3,1,11/29/23,2:00:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,3:12:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,St. John's Jesup-1,1,11/29/23,1:15:00 PM,EST,7,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/30/23,3:26:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,St. John's Lemon Bluff-2,1,11/29/23,12:45:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/18/23,12:18:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Waterford,1,11/18/23,11:35:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/18/23,12:22:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Waterford,2,11/18/23,11:47:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/18/23,12:25:00 PM,EST,2/1/24,1:30:00 PM,EST,Volusia,Waterford,3,11/18/23,11:55:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/22/23,3:00:00 PM,,2/2/24,9:30:00 AM,EST,Hillsborough,Burrell,1,12/22/23,3:00:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/27/23,1:30:00 PM,,2/2/24,9:30:00 AM,EST,Hillsborough,Dead Lady,1,12/27/23,12:10:00 PM,EST,26,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/27/23,1:40:00 PM,,2/2/24,9:30:00 AM,EST,Hillsborough,Dead Lady,2,12/27/23,12:25:00 PM,EST,32,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/27/23,1:45:00 PM,,2/2/24,9:30:00 AM,EST,Hillsborough,Dead Lady,3,12/27/23,12:40:00 PM,EST,30,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,3:12:00 PM,,2/2/24,9:30:00 AM,EST,Hillsborough,Flynn,1,9/19/23,10:11:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,3:21:00 PM,,2/2/24,9:30:00 AM,EST,Hillsborough,Flynn,2,9/19/23,10:16:00 AM,EDT,6,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,3:29:00 PM,,2/2/24,9:30:00 AM,EST,Hillsborough,Flynn,3,9/19/23,10:24:00 AM,EDT,4,ug/L,1,1,ug/L,,,Actual,
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/24/23,11:10:00 AM,,2/2/24,9:30:00 AM,EST,Hillsborough,Grady,1,10/24/23,10:36:00 AM,EDT,20,ug/L,1,1,ug/L,,,Actual,
