Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Org_Result_Value,Org_Result_Unit,Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
12/6/24,14:38:00,EST,12/9/24,7:38:59,EST,,,ALTQC3,,,1,381,uS/cm,,,Q,Q,,QAQC,COND1206202412092024,,
2/7/25,7:55:00,EST,2/7/25,10:17:59,EST,,,ALTQC3,,,1,397,uS/cm,,,Q,Q,,QAQC,COND0207202502072025,,
1/30/25,12:59:59,EST,2/6/25,8:01:00,EST,,,ALTQC3,,,1,391,uS/cm,,,Q,Q,,QAQC,COND0130202502062025,,
3/5/25,15:06:00,EST,3/10/25,10:53:00,EDT,,,ALTQC3,,,1,459,uS/cm,,,Q,Q,,QAQC,COND0305202503102025,,
3/10/25,15:30:00,EDT,3/11/25,10:12:59,EDT,,,ALTQC3,,,1,452,uS/cm,,,Q,Q,,QAQC,COND0310202503112025,,
3/17/25,15:30:00,EDT,3/18/25,10:26:59,EDT,,,ALTQC3,,,1,464,uS/cm,,,Q,Q,,QAQC,COND0317202503182025,,
3/19/25,11:50:00,EDT,3/21/25,7:45:00,EDT,,,ALTQC3,,,1,372,uS/cm,,,Q,Q,,QAQC,COND0319202503212025,,
3/21/25,13:48:59,EDT,3/24/25,8:08:59,EDT,,,ALTQC3,,,1,384,uS/cm,,,Q,Q,,QAQC,COND0321202503242025,,
3/12/25,14:02:00,EDT,3/13/25,8:01:59,EDT,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0312202503132025,,
1/10/25,12:49:00,EST,1/13/25,8:05:00,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0110202501132025,,
1/23/25,13:44:00,EST,1/27/25,10:00:00,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0123202501272025,,
1/23/25,13:44:00,EST,1/28/25,10:00:00,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0123202501282025,,
1/8/25,14:55:00,EST,1/9/25,7:54:00,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0109202501092025,,
11/21/24,14:39:00,EST,11/26/24,7:46:00,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND11212024COND11262024,,
12/6/24,14:38:00,EST,12/9/24,7:38:59,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND1206202412092024,,
2/7/25,7:55:00,EST,2/7/25,10:17:59,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0207202502072025,,
2/10/25,9:41:59,EST,2/10/25,10:43:00,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,CON0210202502102025,,
1/30/25,12:59:59,EST,2/6/25,8:01:00,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0130202502062025,,
3/5/25,15:06:00,EST,3/10/25,10:53:00,EDT,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0305202503102025,,
3/10/25,15:30:00,EDT,3/11/25,10:12:59,EDT,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0310202503112025,,
3/17/25,15:30:00,EDT,3/18/25,10:26:59,EDT,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0317202503182025,,
3/19/25,11:50:00,EDT,3/21/25,7:45:00,EDT,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0319202503212025,,
3/21/25,13:48:59,EDT,3/24/25,8:08:59,EDT,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0321202503242025,,
3/12/25,14:02:00,EDT,3/13/25,8:01:59,EDT,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0312202503132025,,
1/10/25,12:49:00,EST,1/13/25,8:05:00,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0110202501132025,,
1/23/25,13:44:00,EST,1/27/25,10:00:00,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0123202501272025,,
1/23/25,13:44:00,EST,1/28/25,10:00:00,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0123202501282025,,
1/8/25,14:55:00,EST,1/9/25,7:54:00,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0109202501092025,,
11/21/24,14:39:00,EST,11/26/24,7:46:00,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND11212024COND11262024,,
12/6/24,14:38:00,EST,12/9/24,7:38:59,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND1206202412092024,,
2/7/25,7:55:00,EST,2/7/25,10:17:59,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0207202502072025,,
2/10/25,9:41:59,EST,2/10/25,10:43:00,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,CON0210202502102025,,
1/30/25,12:59:59,EST,2/6/25,8:01:00,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0130202502062025,,
3/5/25,15:06:00,EST,3/10/25,10:53:00,EDT,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0305202503102025,,
3/10/25,15:30:00,EDT,3/11/25,10:12:59,EDT,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0310202503112025,,
3/17/25,15:30:00,EDT,3/18/25,10:26:59,EDT,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0317202503182025,,
3/19/25,11:50:00,EDT,3/21/25,7:45:00,EDT,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0319202503212025,,
3/21/25,13:48:59,EDT,3/24/25,8:08:59,EDT,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0321202503242025,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Alice,1,8/1/28,,,187.5,uS/cm,,,Q,Q,,Sample,COND0924202409242024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Alachua,Alto,1,7/20/28,,1,70.1,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Blues Creek-1,1,7/16/28,,1,229.3,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Blues Creek-2,1,7/16/28,,1,263.9,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Cellon Creek-2,1,7/16/28,,1,313.7,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Cellon Creek-4,1,7/16/28,,1,358.5,uS/cm,,,,,,Sample,COND1112202411142024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Alachua,Deer Run,1,4/16/28,,1,519,uS/cm,,,,,,Sample,COND932024952024,,
10/18/28,14:10:00,EDT,10/23/28,14:10:00,EDT,Alachua,Elizabeth,1,7/29/28,,1,61.9,uS/cm,,,Q,Q,,Sample,COND10172024COND10222024,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Kingswood,1,8/1/28,,,85.6,uS/cm,,,Q,Q,,Sample,COND0924202409242024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Alachua,Little Santa Fe,2,5/29/28,,1,69.9,uS/cm,,,Q,Q,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Alachua,Little Santa Fe,2,6/26/28,,1,68.6,uS/cm,,,Q,Q,,Sample,COND802324082724,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Little Santa Fe,2,7/30/28,,,69.5,uS/cm,,,,,,Sample,COND0924202409242024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Alachua,Little Santa Fe,2,8/20/28,,1,71.2,uS/cm,,,,,,Sample,COND91320249162024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Little Santa Fe,2,10/1/28,,1,64.6,uS/cm,,,Q,Q,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Little Santa Fe,2,10/29/28,,1,64.4,uS/cm,,,Q,Q,,Sample,COND11152024,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Lochloosa,1,7/11/28,,,117.2,uS/cm,,,,,,Sample,COND0924202409242024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Lochloosa_Lynch_Student Project,L1,10/25/28,,1,101.2,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Lochloosa_Lynch_Student Project,L3,10/25/28,,1,99.8,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Lochloosa_Lynch_Student Project,OD,10/25/28,,1,101.7,uS/cm,,,Q,Q,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Lochloosa_Lynch_Student Project,OS,10/25/28,,1,100.5,uS/cm,,,Q,Q,,Sample,COND1112202411142024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Alachua,Melrose Bay,2,6/26/28,,1,72.3,uS/cm,,,,,,Sample,COND802324082724,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Melrose Bay,2,7/30/28,,,70.7,uS/cm,,,,,,Sample,COND0924202409242024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Alachua,Melrose Bay,2,8/20/28,,1,70,uS/cm,,,,,,Sample,COND91320249162024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Melrose Bay,2,10/1/28,,1,68.8,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Melrose Bay,2,10/29/28,,1,69.4,uS/cm,,,,,,Sample,COND11152024,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Newnan,1,7/19/28,,,97.6,uS/cm,,,,,,Sample,COND0924202409242024,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Orange,1,7/11/28,,,115.7,uS/cm,,,,,,Sample,COND0924202409242024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Alachua,Santa Fe,2,6/26/28,,1,70.9,uS/cm,,,,,,Sample,COND802324082724,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Santa Fe,2,7/30/28,,,86.5,uS/cm,,,,,,Sample,COND0924202409242024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Alachua,Santa Fe,2,8/20/28,,1,69.7,uS/cm,,,,,,Sample,COND91320249162024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe,2,10/1/28,,1,69.1,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe,2,10/29/28,,1,68.3,uS/cm,,,,,,Sample,COND11152024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Alachua,Santa Fe-barricade,1,6/26/28,,1,72.8,uS/cm,,,,,,Sample,COND802324082724,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Santa Fe-barricade,1,7/30/28,,,71.5,uS/cm,,,,,,Sample,COND0924202409242024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Alachua,Santa Fe-barricade,1,8/20/28,,1,69.7,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe-barricade,1,10/1/28,,1,68.1,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe-barricade,1,10/29/28,,1,75.6,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe-Blue Bayou,1,10/1/28,,1,68.3,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe-Blue Bayou,1,10/29/28,,1,71.3,uS/cm,,,,,,Sample,COND11152024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Alachua,Santa Fe-Blue Bayou Canal,1,8/20/28,,1,74.9,uS/cm,,,,,,Sample,COND91320249162024,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Santa Fe-Blue bayou canal mouth,1,7/30/28,,,71.9,uS/cm,,,,,,Sample,COND0924202409242024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Alachua,Santa Fe-canal mouth,1,6/26/28,,1,71.8,uS/cm,,,,,,Sample,COND802324082724,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Santa Fe-canal mouth,1,7/30/28,,,70.6,uS/cm,,,,,,Sample,COND0924202409242024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Alachua,Santa Fe-canal mouth,1,8/20/28,,1,73.8,uS/cm,,,,,,Sample,COND91320249162024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe-canal mouth,1,10/1/28,,1,68.9,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe-canal mouth,1,10/29/28,,1,74,uS/cm,,,,,,Sample,COND11152024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Alachua,Santa Fe-Painter Canal,1,6/26/28,,1,71,uS/cm,,,,,,Sample,COND802324082724,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Santa Fe-Painter Canal,1,7/30/28,,,69.2,uS/cm,,,,,,Sample,COND0924202409242024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Alachua,Santa Fe-Painter Canal,1,8/20/28,,1,70.3,uS/cm,,,,,,Sample,COND91320249162024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe-Painter Canal,1,10/1/28,,1,68.5,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Alachua,Santa Fe-Painter Canal,1,10/29/28,,1,76.5,uS/cm,,,,,,Sample,COND11152024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Turkey Creek-1,1,7/16/28,,1,332.5,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Alachua,Turkey Creek-2,1,7/16/28,,1,316.6,uS/cm,,,,,,Sample,COND1112202411142024,,
1/2/08,0:00:00,0,9/25/28,8:30:00,EDT,Alachua,Wauberg,1,7/15/28,,,92.3,uS/cm,,,,,,Sample,COND0924202409242024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Bay,Deer Point,1,7/30/28,,1,84.2,uS/cm,,,Q,Q,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Bay,Marin,1,7/25/28,,1,81.1,uS/cm,,,Q,Q,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Bay,Martin-1,1,7/4/28,,1,278.1,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Bay,Powell,1,7/11/28,,1,25.91,mS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Bay,Powell Creek East-1,1,7/11/28,,1,18.04,mS/cm,,,,,,Sample,COND1015202410162024,,
10/18/28,14:10:00,EDT,10/23/28,14:10:00,EDT,Brevard,Fox,1,7/22/28,,1,733,uS/cm,,,Q,Q,,Sample,COND10172024COND10222024,,
10/18/28,14:10:00,EDT,10/23/28,14:10:00,EDT,Brevard,Washington,1,7/30/28,,1,389.4,uS/cm,,,,,,Sample,COND10172024COND10222024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,L-4,1,4/27/28,,1,320.1,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,L-6,1,4/26/28,,1,655,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,LC-1,1,4/24/28,,1,36.75,mS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,LC-2,1,4/24/28,,1,42.83,mS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,LC-3,1,4/24/28,,1,39.26,mS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Charlotte,Oakland Hills End,1,4/25/28,,1,950,uS/cm,,,Q,Q,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Charlotte,Pine Valley End,1,4/26/28,,1,1138,uS/cm,,,Q,Q,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Charlotte,Redfish,1,4/16/28,,1,215,uS/cm,,,,,,Sample,COND8292483024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,Sturgeon,1,4/14/28,,1,250.3,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,Sunapee,1,4/14/28,,1,206.9,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,WF-1,1,4/24/28,,1,464.8,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,WF-2,1,4/24/28,,1,887,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,WF-3,1,4/24/28,,1,578,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,WF-4,1,4/24/28,,1,624,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Charlotte,WF-5,1,4/24/28,,1,262.4,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Charlotte,WF-6,1,4/24/28,,1,837,uS/cm,,,,,,Sample,COND8292483024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Charlotte,WF-6,1,4/24/28,,1,852,uS/cm,,,,,,Sample,COND932024952024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Charlotte,White Marsh Inflow,1,5/1/28,,1,1118,uS/cm,,,,,,Sample,COND8292483024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Crystal River-1,1,7/18/28,,1,13.83,mS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Crystal River-6,1,7/27/28,,1,4667,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Crystal River-7,1,7/18/28,,1,7.74,mS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Floral City,1,7/31/28,,1,157.7,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Floral City North,1,7/31/28,,1,167.8,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Fort Cooper,1,7/23/28,,1,232.3,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Hampton,1,7/31/28,,1,108,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Magnolia Creek-1,1,7/20/28,,1,312.7,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Magnolia Creek-2,1,7/20/28,,1,692,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Magnolia Creek-3,1,7/20/28,,1,973,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Magnolia Creek-4,1,7/20/28,,1,242.3,uS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Magnolia Creek-mullet hole,1,7/20/28,,1,6.9,mS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Citrus,Tsala Apopka South,1,7/31/28,,1,1414.7,uS/cm,,,,,,Sample,COND1015202410162024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Clay,Asbury North,1,1/25/28,,1,138,uS/cm,,,Q,Q,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Clay,Deer,1,4/13/28,,1,20.62,uS/cm,,,,,,Sample,COND8292483024,,
9/14/28,0:00:00,EDT,9/26/28,9:57:00,EDT,Clay,Deer,1,7/12/28,,,21.39,uS/cm,,,Q,Q,,Sample,COND08252024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Clay,Flemingbrook-5,1,4/5/28,,1,111.7,uS/cm,,,Q,Q,,Sample,COND932024952024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Clay,Flemingbrook-6,1,4/6/28,,1,232.8,uS/cm,,,Q,Q,,Sample,COND932024952024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Clay,Gold Head Branch-1,1,4/13/28,,1,22.16,uS/cm,,,,,,Sample,COND8292483024,,
9/14/28,0:00:00,EDT,9/26/28,9:57:00,EDT,Clay,Gold Head Branch-1,1,7/12/28,,,22.77,uS/cm,,,Q,Q,,Sample,COND08252024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Clay,Gold Head Branch-2,1,4/13/28,,1,22.52,uS/cm,,,,,,Sample,COND8292483024,,
9/14/28,0:00:00,EDT,9/26/28,9:57:00,EDT,Clay,Gold Head Branch-2,1,7/12/28,,,22.04,uS/cm,,,,,,Sample,COND08252024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Clay,Johnson,1,4/13/28,,1,22.35,uS/cm,,,,,,Sample,COND8292483024,,
9/14/28,0:00:00,EDT,9/26/28,9:57:00,EDT,Clay,Johnson,1,7/12/28,,,26.44,uS/cm,,,,,,Sample,COND08252024,,
10/18/28,14:10:00,EDT,10/23/28,14:10:00,EDT,Clay,Lily,1,7/29/28,,1,60.8,uS/cm,,,,,,Sample,COND10172024COND10222024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Clay,Little Johnson,1,4/13/28,,1,20.88,uS/cm,,,,,,Sample,COND8292483024,,
9/14/28,0:00:00,EDT,9/26/28,9:57:00,EDT,Clay,Little Johnson,1,7/12/28,,,21.46,uS/cm,,,,,,Sample,COND08252024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Clay,Sheelar,1,4/13/28,,1,52.4,uS/cm,,,,,,Sample,COND8292483024,,
9/14/28,0:00:00,EDT,9/26/28,9:57:00,EDT,Clay,Sheelar,1,7/12/28,,,20.28,uS/cm,,,,,,Sample,COND08252024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Collier,Eagle,1,4/19/28,,1,309.2,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Collier,Harveys,1,4/6/28,,1,943,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Collier,IFAS Collier Pond,1,4/19/28,,1,264.5,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Collier,Islandwalk,1,4/16/28,,1,428.7,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Collier,PCL-16,1,4/25/28,,1,440,uS/cm,,,,,,Sample,COND8292483024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Collier,PCL-2,1,4/25/28,,1,340.8,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Collier,PCL-5,1,1/25/28,,1,449.8,uS/cm,,,Q,Q,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Collier,PCL-5,1,4/25/28,,1,416.4,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Collier,Saddlebrook,1,4/24/28,,1,324,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Collier,SB-61,1,4/20/28,,1,135,uS/cm,,,,,,Sample,COND8292483024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Collier,Seacrest 1,1,5/1/28,,1,892,uS/cm,,,,,,Sample,COND932024952024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Collier,Seacrest 2,1,5/1/28,,1,705,uS/cm,,,,,,Sample,COND932024952024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Columbia,Jeffery,1,4/28/28,,1,77.1,uS/cm,,,,,,Sample,COND8292483024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Columbia,Rum Island Spring-1,1,4/19/28,,1,324.7,uS/cm,,,,,,Sample,COND932024952024,,
10/30/28,9:30:00,EDT,10/30/28,11:23:00,EDT,Columbia,Rum Island Spring-1,1,7/25/28,,1,297.7,uS/cm,,,Q,Q,,Sample,COND1029202410292024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Duval,Hidden,1,1/27/28,,1,323.6,uS/cm,,,Q,Q,,Sample,COND8292483024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Duval,Hidden,1,7/23/28,,1,340.9,uS/cm,,,,,,Sample,COND91320249162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Flagler,Cheyenne Cove,1,7/22/28,,1,38.94,mS/cm,,,,,,Sample,COND1015202410162024,,
10/16/28,10:19:00,EDT,10/17/28,8:20:00,EDT,Flagler,Disston,1,7/9/28,,1,85.5,uS/cm,,,,,,Sample,COND1015202410162024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Franklin,Alligator Harbor-1,1,7/16/28,,1,50.6,mS/cm,,,Q,Q,,Sample,COND1031202411012024,,
