Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(PCU),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Dead Lady,2,7/9/25,,1,0.102,74,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Dead Lady,3,7/9/25,,1,0.107,78,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Dead Lady_Comparision,1,7/9/25,,1,0.106,77,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Dead Lady_Comparision,2,7/9/25,,1,0.106,77,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Dead Lady_Comparision,3,7/9/25,,1,0.115,84,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Pasco,Jovita,1,7/18/25,,1,0.024,17,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Pasco,Jovita,2,7/18/25,,1,0.017,12,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Pasco,Jovita,3,7/18/25,,1,0.016,11,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Pasco,Jovita_Comparision,1,7/18/25,,1,0.016,11,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Pasco,Jovita_Comparision,2,7/18/25,,1,0.014,10,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Pasco,Jovita_Comparision,3,7/18/25,,1,0.014,10,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Cooper,1,8/8/25,,1,0.052,38,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Cooper,2,8/8/25,,1,0.054,39,,,,,,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Cooper,DUP1,8/8/25,,1,0.054,39,,,,,,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,ALTQC1,,,1,0.025,18,,,,,,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,CCV1,,,1,0.034,25,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,MBLK2,,,1,0.001,0,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Cooper,3,8/8/25,,1,0.054,39,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Cooper_Comparison Study,1,8/8/25,,1,0.057,41,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Cooper_Comparison Study,2,8/8/25,,1,0.057,41,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Cooper_Comparison Study,3,8/8/25,,1,0.056,41,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Keystone,1,8/5/25,,1,0.114,83,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Keystone,2,8/5/25,,1,0.1,73,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Keystone,3,8/5/25,,1,0.098,71,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Keystone_Comparison Study,1,8/5/25,,1,0.121,88,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Keystone_Comparison Study,2,8/5/25,,1,0.105,76,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Keystone_Comparison Study,3,8/5/25,,1,0.102,74,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Twin,1,7/22/25,,1,0.045,33,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Twin,2,7/22/25,,1,0.04,29,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Twin,3,7/22/25,,1,0.043,31,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Twin_Comparison,1,7/22/25,,1,0.041,30,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Twin_Comparison,2,7/22/25,,1,0.042,30,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,,,,,,0,,,,,,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Twin_Comparison,3,7/22/25,,1,0.043,31,,,,,,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Twin_Comparison,DUP2,7/22/25,,1,0.043,31,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,ALTQC2,,,1,0.025,18,,,Q,Q,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,CCV2,,,1,0.034,25,,,Q,Q,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,MBLK3,,,1,,0,,,QTI,Q,TI,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,DUP3,,,,,0,,,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,ALTQC3,,,,,0,,,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,CCV3,,,,,0,,,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,MLBK4,,,,,0,,,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,DUP4,,,,,0,,,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,ALTQC4,,,,,0,,J,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,CCV4,,,,,0,,J,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,MLBK5,,,,,0,,,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,DUP5,,,,,0,,,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,ALTQC5,,,,,0,,J,QTI,Q,TI,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,CCV5,,,,,0,,J,QTI,Q,TI,QAQC,COL0929202509302025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,MBLK1,,,1,0,1,,,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Anderson Cue,1,9/2/25,,1,0.005,4,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Anderson Cue,2,9/2/25,,1,0.007,6,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Anderson Cue,3,9/2/25,,1,0.006,5,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Barco,1,9/2/25,,1,0.007,6,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Barco,2,9/2/25,,1,0.008,6,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Barco,3,9/2/25,,1,0.009,7,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Enslow,1,9/2/25,,1,0.03,23,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Enslow,2,9/2/25,,1,0.036,27,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Enslow,3,9/2/25,,1,0.048,36,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Goose,1,9/3/25,,2,0.149,220,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Goose,2,9/3/25,,2,0.152,224,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Goose,3,9/3/25,,2,0.148,218,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,McCloud,1,9/2/25,,1,0.018,14,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,McCloud,2,9/2/25,,1,0.016,12,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,McCloud,3,9/2/25,,1,0.017,13,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Ross,1,9/3/25,,4,0.113,334,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Ross,2,9/3/25,,4,0.117,346,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Ross,3,9/3/25,,4,0.116,343,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Rowan,1,9/2/25,,1,0.098,73,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Rowan,DUP1,9/2/25,,1,0.098,73,,,,,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,ALTQC1,,,1,0.024,18,,,Q,Q,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,CCV1,,,1,0.033,25,,,Q,Q,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,MBLK2,,,1,0,1,,,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Rowan,2,9/2/25,,1,0.098,73,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Rowan,3,9/2/25,,1,0.097,72,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Suggs,1,9/3/25,,2,0.15,221,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Suggs,2,9/3/25,,2,0.143,211,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Putnam,Suggs,3,9/3/25,,2,0.143,211,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Charlotte,LC-1,1,7/22/25,,1,0.173,128,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Charlotte,LC-2,1,7/22/25,,2,0.111,164,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Charlotte,L-6,1,7/15/25,,1,0.037,28,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Charlotte,WF-1,1,7/17/25,,1,0.124,92,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Orange,Big Sand,2,7/21/25,,1,0.018,14,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Volusia,St. John's Harney-3,1,7/24/25,,4,0.106,314,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Volusia,St. John's Jesup-1,1,7/24/25,,4,0.112,331,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Volusia,St. John's Lemon Bluff-2,1,7/24/25,,4,0.123,363,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Volusia,Mud,1,7/24/25,,4,0.061,181,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Wakulla,Wakulla River-1,1,4/17/25,,1,0.007,6,,,Q,Q,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Wakulla,Wakulla River-2,1,4/17/25,,1,0.006,5,,,Q,Q,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Wakulla,Wakulla River-3,1,4/17/25,,1,0.007,6,,,Q,Q,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Allen,1,7/27/25,,1,0.128,95,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,CBA Mullet Creek-1 ,1,7/20/25,,1,0.033,25,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,CBA Mullet Creek-1 ,DUP2,7/20/25,,1,0.033,25,,,,,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,ALTQC2,,,1,0.024,18,,,Q,Q,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,CCV2,,,1,0.034,26,,,Q,Q,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,MBLK3,,,1,0,1,,,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,CBA Mullet Creek-2,1,7/20/25,,1,0.033,25,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,CBA Mullet Creek-3,1,7/20/25,,1,0.034,26,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Deer,1,7/25/25,,1,0.087,64,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Draper,1,4/24/25,,1,0.024,18,,,Q,Q,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Draper,1,7/29/25,,1,0.026,20,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Eastern,1,7/24/25,,1,0.035,26,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Eastern North,1,7/25/25,,1,0.026,20,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Fuller,1,7/28/25,,1,0.168,124,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Grayton,1,7/22/25,,1,0.055,41,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Little Red Fish,2,7/26/25,,1,0.055,41,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Morris,1,7/3/25,,1,0.057,42,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Oyster,1,7/9/25,,1,0.097,72,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Powell,1,7/9/25,,1,0.061,45,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Stallworth,3,4/17/25,,1,0.033,25,,,Q,Q,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Stallworth,1,7/3/25,,1,0.03,23,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Tresca,1,7/25/25,,1,0.066,49,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Western,1,7/22/25,,1,0.053,39,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Walton,Western Northeast,1,7/21/25,,1,0.121,89,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Pasco,Wisteria,1,7/22/25,,1,0.045,34,,,,,,Sample,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,Pasco,Wisteria,DUP3,7/22/25,,1,0.045,34,,,,,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,ALTQC3,,,1,0.025,19,,,Q,Q,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,CCV3,,,1,0.034,26,,,Q,Q,,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,MBLK4,,,1,,1,,,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,DUP4,,,1,,1,,,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,ALTQC4,,,1,,1,,J,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,CCV4,,,1,,1,,J,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,MBLK5,,,1,,1,,,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,DUP5,,,1,,1,,,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,ALTQC5,,,1,,1,,J,QTI,Q,TI,QAQC,COL1103202511052025,,
11/3/25,3:00:00 PM,EST,11/5/25,2:52:00 PM,EST,,,CCV5,,,1,,1,,J,QTI,Q,TI,QAQC,COL1103202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,MBLK1,,,1,0.001,0,,,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Little Santa Fe,2,9/23/25,,1,0.037,27,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Melrose Bay,2,9/23/25,,1,0.026,19,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Santa Fe,2,9/23/25,,1,0.026,19,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Santa Fe-barricade,1,9/23/25,,1,0.036,27,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Santa Fe-Blue Bayou,1,9/23/25,,1,0.025,18,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Santa Fe-canal mouth,1,9/23/25,,1,0.024,18,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Santa Fe-Painter Canal,1,9/23/25,,1,0.034,25,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Orange,1,7/11/25,,1,0.168,125,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Orange,3,7/11/25,,2,0.176,263,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Orange,1,8/12/25,,2,0.15,224,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Orange,2,8/12/25,,2,0.127,189,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Orange,3,8/12/25,,2,0.191,285,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Orange,4,8/12/25,,2,0.162,242,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Alachua,Orange,5,8/12/25,,2,0.121,180,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,Oakland Hills End,1,7/9/25,,1,0.102,76,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,Pine Valley End,1,7/9/25,,1,0.086,64,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,WF-2,1,7/17/25,,1,0.167,125,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,WF-3,1,7/17/25,,1,0.15,112,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,WF-4,1,7/17/25,,1,0.098,73,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,WF-4,DUP1,7/17/25,,1,0.098,73,,,,,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,ALTQC1,,,1,0.025,18,,,Q,Q,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,CCV1,,,1,0.034,25,,,Q,Q,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,MLBK2,,,1,0,0,,,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,WF-5,1,7/17/25,,2,0.135,201,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,WF-6,1,7/17/25,,1,0.127,95,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Charlotte,White Marsh Inflow,1,7/31/25,,1,0.08,59,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Columbia,Rum Island Spring-1,1,7/17/25,,1,0.008,6,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Gilchrist,Ginnie Spring Run-1,1,7/17/25,,1,0.004,3,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Hillsborough,Cedar West,1,7/26/25,,1,0.043,32,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Hillsborough,Heather,1,7/3/25,,1,0.0512,38,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Hillsborough,North Pond,1,7/5/25,,1,0.045,33,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Lake,Bay,1,7/18/25,,1,0.147,110,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Lake,Florence,1,7/8/25,,1,0.015,11,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Leon,Miccusukee,1,8/15/25,,1,0.094,70,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Leon,Miccusukee,2,8/15/25,,1,0.065,48,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Leon,Miccusukee,3,8/15/25,,1,0.076,56,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Leon,Miccusukee,4,8/15/25,,1,0.056,42,,,,,,Sample,COL1104202511052025,,
