Org_Analyte_Name,Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Comments
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Indian River,Blue Cypress,2,05/29/2024,,,,1097,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Indian River,Blue Cypress,3,05/29/2024,,,,1137,,,,,,,,
Nitrogen- Total,06/07/2024,10:00:00 AM,EDT,06/14/2024,2:15:00 PM,EDT,Lake,Florence,1,03/07/2024,,,,1050,,,,,,,,
Nitrogen- Total,06/07/2024,10:00:00 AM,EDT,06/14/2024,2:15:00 PM,EDT,Lake,Florence,2,03/07/2024,,,,1040,,,,,,,,
Nitrogen- Total,06/07/2024,10:00:00 AM,EDT,06/14/2024,2:15:00 PM,EDT,Lake,Florence,3,03/07/2024,,,,1040,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Lake,Florence,1,04/07/2024,,,,1022,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Lake,Florence,2,04/07/2024,,,,1035,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Lake,Florence,3,04/07/2024,,,,1017,,,,,,,,
Nitrogen- Total,02/22/2024,1:15:00 PM,EST,02/27/2024,9:53:00 AM,EST,Lake,Harris West,2,01/25/2023,,,,1410,,,Q,,,,,
Nitrogen- Total,06/07/2024,10:00:00 AM,EDT,06/14/2024,2:15:00 PM,EDT,Lake,Harris West,2,03/30/2024,,,,1770,,,,,,,,
Nitrogen- Total,06/07/2024,10:00:00 AM,EDT,06/14/2024,2:15:00 PM,EDT,Lake,Harris West,3,03/30/2024,,,,1850,,,,,,,,
Nitrogen- Total,01/25/2024,12:30:00 PM,EST,01/26/2024,12:41:00 PM,EST,Lake,Sellers,1,11/20/2023,,,,220,,,,,,,,
Nitrogen- Total,01/25/2024,12:30:00 PM,EST,01/26/2024,12:41:00 PM,EST,Lake,Sellers,2,11/20/2023,,,,230,,,,,,,,
Nitrogen- Total,01/25/2024,12:30:00 PM,EST,01/26/2024,12:41:00 PM,EST,Lake,Sellers,3,11/20/2023,,,,220,,,,,,,,
Nitrogen- Total,04/25/2024,10:00:00 AM,EDT,05/01/2024,10:34:00 AM,EDT,Lake,Winona,1,02/22/2024,,,,860,,,,,,,,
Nitrogen- Total,04/25/2024,10:00:00 AM,EDT,05/01/2024,10:34:00 AM,EDT,Lake,Winona,2,02/22/2024,,,,860,,,,,,,,
Nitrogen- Total,04/25/2024,10:00:00 AM,EDT,05/01/2024,10:34:00 AM,EDT,Lake,Winona,3,02/22/2024,,,,860,,,,,,,,
Nitrogen- Total,04/09/2024,10:00:00 AM,EDT,04/16/2024,1:08:00 PM,EDT,Lee,Harborage East,2,10/30/2023,,,,510,,,Q,,,,,
Nitrogen- Total,04/23/2024,10:00:00 AM,EDT,04/25/2024,12:00:00 AM,EDT,Leon,Munson,1,02/03/2024,,,,910,,,,,,,,
Nitrogen- Total,05/16/2024,12:00:00 PM,0,05/30/2024,12:51:00 PM,EDT,Leon,Munson,1,03/02/2024,,,,660,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Rainbow River-2,1,10/22/2023,,,,1370,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Rainbow River-2,1,11/25/2023,,,,2210,,,,,,,,
Nitrogen- Total,02/22/2024,12:00:00 PM,EST,02/27/2024,9:53:00 AM,EST,Marion,Rainbow River-2,1,12/29/2023,,,,2210,,,,,,,,
Nitrogen- Total,03/22/2024,10:00:00 AM,EDT,03/26/2024,10:40:00 AM,EDT,Marion,Rainbow River-2,1,01/20/2024,,,,2270,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Silver River-1,1,10/17/2023,,,,990,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Silver River-1,1,11/28/2023,,,,1160,,,,,,,,
Nitrogen- Total,03/22/2024,10:00:00 AM,EDT,03/26/2024,10:40:00 AM,EDT,Marion,Silver River-1,1,01/30/2024,,,,1220,,,,,,,,
Nitrogen- Total,05/03/2024,10:30:00 AM,EDT,05/07/2024,12:53:00 PM,EDT,Marion,Silver River-1,1,02/13/2024,,,,1120,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Silver River-2,1,10/17/2023,,,,1400,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Silver River-2,1,11/28/2023,,,,1420,,,,,,,,
Nitrogen- Total,02/22/2024,12:00:00 PM,EST,02/27/2024,9:53:00 AM,EST,Marion,Silver River-2,1,12/12/2023,,,,1420,,,,,,,,
Nitrogen- Total,03/22/2024,10:00:00 AM,EDT,03/26/2024,10:40:00 AM,EDT,Marion,Silver River-2,1,01/30/2024,,,,1430,,,,,,,,
Nitrogen- Total,05/03/2024,10:30:00 AM,EDT,05/07/2024,12:53:00 PM,EDT,Marion,Silver River-2,1,02/13/2024,,,,1370,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Silver River-3,1,10/17/2023,,,,1310,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Silver River-3,1,11/28/2023,,,,1320,,,,,,,,
Nitrogen- Total,02/22/2024,12:00:00 PM,EST,02/27/2024,9:53:00 AM,EST,Marion,Silver River-3,1,12/12/2023,,,,1320,,,,,,,,
Nitrogen- Total,05/03/2024,10:30:00 AM,EDT,05/07/2024,12:53:00 PM,EDT,Marion,Silver River-3,1,02/13/2024,,,,1280,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Silver River-4,1,10/17/2023,,,,1300,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Silver River-4,1,11/28/2023,,,,1300,,,,,,,,
Nitrogen- Total,02/22/2024,12:00:00 PM,EST,02/27/2024,9:53:00 AM,EST,Marion,Silver River-4,1,12/12/2023,,,,1330,,,,,,,,
Nitrogen- Total,03/22/2024,10:00:00 AM,EDT,03/26/2024,10:40:00 AM,EDT,Marion,Silver River-4,1,01/30/2024,,,,1300,,,,,,,,
Nitrogen- Total,05/03/2024,10:30:00 AM,EDT,05/07/2024,12:53:00 PM,EDT,Marion,Silver River-4,1,02/13/2024,,,,230,,,Q,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Withlacoochee River-1,1,10/22/2023,,,,1580,,,,,,,,
Nitrogen- Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Marion,Withlacoochee River-1,1,11/25/2023,,,,1580,,,,,,,,
Nitrogen- Total,05/03/2024,10:30:00 AM,EDT,05/07/2024,12:53:00 PM,EDT,Marion,Withlacoochee River-Dunnellon,1,02/25/2024,,,,380,,,,,,,,
Nitrogen- Total,05/03/2024,10:30:00 AM,EDT,05/08/2024,10:43:00 AM,EDT,Marion,Withlacoochee River-Dunnellon,1,03/12/2024,,,,710,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Miami-Dade,E,1,04/07/2024,,,,308,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Miami-Dade,E,2,04/07/2024,,,,315,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Miami-Dade,E,3,04/07/2024,,,,291,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/10/2024,11:23:00 AM,EDT,Miami-Dade,Oakland,1,03/23/2024,,,,320,,,Q,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/10/2024,11:23:00 AM,EDT,Miami-Dade,Oakland,2,03/23/2024,,,,270,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/10/2024,11:23:00 AM,EDT,Miami-Dade,Oakland,3,03/23/2024,,,,280,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-10,1,05/25/2024,,,,390,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-11,1,05/25/2024,,,,478,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-12,1,05/25/2024,,,,373,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-13,1,05/25/2024,,,,383,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-3,1,05/25/2024,,,,342,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-4,1,05/25/2024,,,,244,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-5,1,05/25/2024,,,,362,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-7,1,05/25/2024,,,,356,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-8,1,05/25/2024,,,,371,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Cudjoe-9,1,05/25/2024,,,,385,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tarpon Basin-1,1,03/16/2024,,,,191,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tarpon Basin-1,1,05/23/2024,,,,433,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tarpon Basin-2,1,03/16/2024,,,,424,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tarpon Basin-2,1,05/23/2024,,,,255,,,,,,,,
Nitrogen- Total,04/02/2024,10:00:00 AM,EDT,04/10/2024,12:12:00 PM,EDT,Monroe,Tarpon Basin-3,1,01/17/2024,,,,370,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tarpon Basin-3,1,03/16/2024,,,,209,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tarpon Basin-3,1,05/23/2024,,,,212,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-1,1,03/25/2024,,,,258,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-1,1,04/26/2024,,,,143,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-1,1,05/24/2024,,,,173,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-2,1,03/25/2024,,,,344,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-2,1,04/26/2024,,,,154,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-2,1,05/24/2024,,,,245,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-3,1,03/25/2024,,,,237,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-3,1,04/26/2024,,,,143,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Monroe,Tom's Harbor-3,1,05/24/2024,,,,167,,,,,,,,
Nitrogen- Total,03/12/2024,9:30:00 AM,EDT,03/13/2024,12:55:00 PM,EST,Okaloosa,CBA GAP-1,1,11/13/2023,,,,760,,,,,,,,
Nitrogen- Total,05/16/2024,12:00:00 PM,0,05/30/2024,12:51:00 PM,EDT,Okaloosa,CBA GAP-1,1,03/29/2024,,,,500,,,,,,,,
Nitrogen- Total,03/12/2024,9:30:00 AM,EDT,03/13/2024,12:55:00 PM,EST,Okaloosa,CBA GAP-2,1,11/13/2023,,,,210,,,,,,,,
Nitrogen- Total,05/16/2024,12:00:00 PM,0,05/30/2024,12:51:00 PM,EDT,Okaloosa,CBA GAP-2,1,03/29/2024,,,,370,,,,,,,,
Nitrogen- Total,05/16/2024,12:00:00 PM,0,05/30/2024,12:51:00 PM,EDT,Okaloosa,CBA GAP-3,1,03/29/2024,,,,300,,,,,,,,
Nitrogen- Total,04/26/2024,11:40:00 AM,EDT,05/01/2024,12:46:00 PM,EDT,Okaloosa,CBA Niceville-10,1,02/03/2024,,,,280,,,,,,,,
Nitrogen- Total,05/29/2024,10:00:00 AM,EDT,06/05/2024,10:09:00 AM,EDT,Okaloosa,Roberts,3,04/26/2024,,,,120,,,,,,,,
Nitrogen- Total,03/06/2024,12:20:00 PM,EST,03/08/2024,1:47:00 PM,EST,Orange,Clear,1,02/13/2023,,,,620,,,Q,,,,,
Nitrogen- Total,03/06/2024,12:20:00 PM,EST,03/08/2024,1:47:00 PM,EST,Orange,Clear,2,02/13/2023,,,,580,,,Q,,,,,
Nitrogen- Total,03/06/2024,12:20:00 PM,EST,03/08/2024,1:47:00 PM,EST,Orange,Clear,3,02/13/2023,,,,570,,,Q,,,,,
Nitrogen- Total,05/23/2024,10:00:00 AM,EDT,05/31/2024,10:31:00 AM,EDT,Orange,George,3,02/25/2024,,,,420,,,,,,,,
Nitrogen- Total,02/22/2024,12:00:00 PM,EST,02/27/2024,9:53:00 AM,EST,Orange,Ola,1,01/16/2023,,,,620,,,Q,,,,,
Nitrogen- Total,02/22/2024,12:00:00 PM,EST,02/27/2024,9:53:00 AM,EST,Orange,Ola,2,01/16/2023,,,,590,,,Q,,,,,
Nitrogen- Total,03/26/2024,10:00:00 AM,EDT,03/29/2024,2:35:00 PM,EDT,Orange,Pineloch,1,11/12/2023,,,,780,,,,,,,,
Nitrogen- Total,03/26/2024,10:00:00 AM,EDT,03/29/2024,2:35:00 PM,EDT,Orange,Pineloch,2,11/12/2023,,,,800,,,,,,,,
Nitrogen- Total,03/26/2024,10:00:00 AM,EDT,03/29/2024,2:35:00 PM,EDT,Orange,Pineloch,3,11/12/2023,,,,780,,,,,,,,
Nitrogen- Total,03/01/2024,12:15:00 PM,EST,03/06/2024,12:00:00 AM,EST,Osceola,Bellalago,1,01/16/2024,,,,1680,,,,,,,,
Nitrogen- Total,03/01/2024,12:15:00 PM,EST,03/06/2024,12:00:00 AM,EST,Osceola,Bellalago,2,01/16/2024,,,,1400,,,,,,,,
Nitrogen- Total,03/01/2024,12:15:00 PM,EST,03/06/2024,12:00:00 AM,EST,Osceola,Bellalago,3,01/16/2024,,,,1530,,,,,,,,
Nitrogen- Total,03/28/2024,10:30:00 AM,EDT,04/02/2024,11:19:00 AM,EDT,Osceola,Lizzie,1,12/31/2023,,,,970,,,,,,,,
Nitrogen- Total,03/28/2024,10:30:00 AM,EDT,04/02/2024,11:19:00 AM,EDT,Osceola,Lizzie,2,12/31/2023,,,,1010,,,,,,,,
Nitrogen- Total,03/28/2024,10:30:00 AM,EDT,04/02/2024,11:19:00 AM,EDT,Osceola,Lizzie,3,12/31/2023,,,,990,,,,,,,,
Nitrogen- Total,03/01/2024,12:15:00 PM,EST,03/06/2024,12:00:00 AM,EST,Osceola,Tohopekaliga-Middle,1,01/16/2024,,,,590,,,,,,,,
Nitrogen- Total,03/01/2024,12:15:00 PM,EST,03/06/2024,12:00:00 AM,EST,Osceola,Tohopekaliga-Middle,2,01/16/2024,,,,620,,,,,,,,
Nitrogen- Total,03/01/2024,12:15:00 PM,EST,03/06/2024,12:00:00 AM,EST,Osceola,Tohopekaliga-Middle,3,01/16/2024,,,,600,,,,,,,,
Nitrogen- Total,03/26/2024,10:00:00 AM,EDT,03/28/2024,1:57:00 PM,EDT,Palm Beach,Green Cay,1,01/13/2024,,,,28580,,,,,,,,
Nitrogen- Total,03/26/2024,10:00:00 AM,EDT,03/28/2024,1:57:00 PM,EDT,Palm Beach,Green Cay,2,01/13/2024,,,,26790,,,,,,,,
Nitrogen- Total,03/26/2024,10:00:00 AM,EDT,03/28/2024,1:57:00 PM,EDT,Palm Beach,Green Cay,3,01/13/2024,,,,28620,,,,,,,,
Nitrogen- Total,04/26/2024,11:40:00 AM,EDT,05/01/2024,12:46:00 PM,EDT,Palm Beach,Green Cay,2,02/24/2024,,,,16890,,,,,,,,
Nitrogen- Total,04/26/2024,11:40:00 AM,EDT,05/01/2024,12:46:00 PM,EDT,Palm Beach,Green Cay,3,02/24/2024,,,,17920,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Green Cay,1,04/20/2024,,,,8953,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Green Cay,1,04/20/2024,,,,10283,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Green Cay,1,04/20/2024,,,,7397,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Loxahatchee River-10,1,03/12/2024,,,,134,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Loxahatchee River-10,1,05/15/2024,,,,188,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Loxahatchee River-62,1,03/12/2024,,,,412,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Loxahatchee River-62,1,05/15/2024,,,,476,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Loxahatchee River-69,1,03/12/2024,,,,671,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Loxahatchee River-69,1,05/15/2024,,,,679,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Loxahatchee River-72,1,03/12/2024,,,,345,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Loxahatchee River-72,1,05/15/2024,,,,740,,,,,,,,
Nitrogen- Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Palm Beach,Westwood,1,10/31/2023,,,,520,,,,,,,,
Nitrogen- Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Palm Beach,Westwood,2,10/31/2023,,,,470,,,,,,,,
Nitrogen- Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Palm Beach,Westwood,3,10/31/2023,,,,530,,,,,,,,
Nitrogen- Total,03/01/2024,9:30:00 AM,EST,03/05/2024,12:50:00 PM,EST,Palm Beach,Westwood,1,11/30/2023,,,,610,,,,,,,,
Nitrogen- Total,03/01/2024,9:30:00 AM,EST,03/05/2024,12:50:00 PM,EST,Palm Beach,Westwood,2,11/30/2023,,,,520,,,,,,,,
Nitrogen- Total,03/01/2024,9:30:00 AM,EST,03/05/2024,12:50:00 PM,EST,Palm Beach,Westwood,3,11/30/2023,,,,550,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Westwood,1,03/28/2024,,,,504,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,10:20:00 AM,EDT,Palm Beach,Westwood,2,03/28/2024,,,,401,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Palm Beach,Westwood,1,04/26/2024,,,,482,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Palm Beach,Westwood,2,04/26/2024,,,,531,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Palm Beach,Westwood,3,04/26/2024,,,,514,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Palm Beach,Westwood,1,05/27/2024,,,,604,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Palm Beach,Westwood,2,05/27/2024,,,,646,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Palm Beach,Westwood,3,05/27/2024,,,,586,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Bird,1,04/16/2024,,,,813,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Bird,2,04/16/2024,,,,699,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Bird,3,04/16/2024,,,,829,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Conley,1,04/06/2024,,,,1866,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Conley,2,04/06/2024,,,,1983,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Conley,3,04/06/2024,,,,1821,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,East,1,04/18/2024,,,,482,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,East,2,04/18/2024,,,,497,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,East,3,04/18/2024,,,,493,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pasco,East,1,05/15/2024,,,,560,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pasco,East,2,05/15/2024,,,,464,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pasco,East,3,05/15/2024,,,,488,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Jovita,1,04/17/2024,,,,845,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Jovita,2,04/17/2024,,,,835,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Pasco,Jovita,3,04/17/2024,,,,841,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pasco,Jovita,1,05/18/2024,,,,748,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pasco,Jovita,2,05/18/2024,,,,739,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pasco,Jovita,3,05/18/2024,,,,756,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Bellevue,1,04/18/2024,,,,474,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Bellevue,2,04/18/2024,,,,536,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Bellevue,3,04/18/2024,,,,429,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Bellevue,1,05/16/2024,,,,599,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Bellevue,2,05/16/2024,,,,443,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Bellevue,3,05/16/2024,,,,432,,,,,,,,
Nitrogen- Total,01/17/2024,9:40:00 AM,EST,01/19/2024,10:56:00 AM,EST,Pinellas,Chautauqua 2,1,10/22/2023,,,,790,,,,,,,,
Nitrogen- Total,01/17/2024,9:40:00 AM,EST,01/19/2024,10:56:00 AM,EST,Pinellas,Chautauqua 2,2,10/22/2023,,,,680,,,,,,,,
Nitrogen- Total,01/17/2024,9:40:00 AM,EST,01/19/2024,10:56:00 AM,EST,Pinellas,Chautauqua 2,3,10/22/2023,,,,770,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Crescent,1,04/27/2024,,,,633,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Crescent,2,04/27/2024,,,,779,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Crescent,1,05/18/2024,,,,542,,,,,,,,
Nitrogen- Total,06/21/2024,10:00:00 AM,EDT,06/28/2024,10:37:00 AM,EDT,Pinellas,Crescent,2,05/18/2024,,,,640,,,,,,,,
