ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Start Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Comments,Result Value Type Name,Dilution
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Oakland,1,12/03/2023,,,290,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Oakland,2,12/03/2023,,,300,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Oakland,3,12/03/2023,,,300,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/15/2023,12:10:00 PM,EST,12/19/2023,9:58:00 AM,EST,Miami-Dade,Saga,1,10/14/2023,,,290,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/15/2023,12:10:00 PM,EST,12/19/2023,9:58:00 AM,EST,Miami-Dade,Saga,2,10/14/2023,,,200,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/15/2023,12:10:00 PM,EST,12/19/2023,9:58:00 AM,EST,Miami-Dade,Saga,3,10/14/2023,,,270,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/15/2023,12:10:00 PM,EST,12/19/2023,9:58:00 AM,EST,Miami-Dade,Saga,4,10/14/2023,,,240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Saga,1,11/20/2023,,,210,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Saga,2,11/20/2023,,,200,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Saga,4,11/20/2023,,,350,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Sunrise,1,11/19/2023,,,1120,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Sunrise,2,11/19/2023,,,1040,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,1:15:00 PM,EST,01/24/2024,12:38:00 PM,EST,Miami-Dade,Sunrise,3,11/19/2023,,,1040,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-3,1,10/22/2023,,,280,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-4,1,10/22/2023,,,310,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-5,1,10/22/2023,,,320,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-7,1,10/22/2023,,,250,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-8,1,10/21/2023,,,320,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-9,1,10/21/2023,,,330,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-10,1,10/21/2023,,,360,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-11,1,10/21/2023,,,430,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-12,1,10/21/2023,,,350,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Cudjoe-13,1,10/21/2023,,,360,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,12:00:00 PM,EST,02/20/2024,10:12:00 AM,EST,Monroe,Northside,1,12/06/2023,,EST,1480,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,12:00:00 PM,EST,02/20/2024,10:12:00 AM,EST,Monroe,Northside,2,12/06/2023,,EST,1490,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/12/2023,12:00:00 PM,EST,12/18/2023,1:16:00 PM,EST,Monroe,Tarpon Basin-1,1,09/28/2023,,,270,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Tarpon Basin-1,1,10/27/2023,,,390,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/12/2023,12:00:00 PM,EST,12/18/2023,1:16:00 PM,EST,Monroe,Tarpon Basin-2,1,09/28/2023,,,440,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Tarpon Basin-2,1,10/27/2023,,,530,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/12/2023,12:00:00 PM,EST,12/18/2023,1:16:00 PM,EST,Monroe,Tarpon Basin-3,1,09/28/2023,,,210,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Monroe,Tarpon Basin-3,1,10/27/2023,,,350,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,Bass,1,08/31/2023,,,410,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,Bass,2,08/31/2023,,,600,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,Bass,1,10/02/2023,,,1050,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,Bass,2,10/02/2023,,,1350,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/12/2024,10:10:00 AM,EST,01/17/2024,10:19:00 AM,EST,Okaloosa,Bass,1,10/29/2023,,,1130,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/12/2024,10:10:00 AM,EST,01/17/2024,10:19:00 AM,EST,Okaloosa,Bass,2,10/29/2023,,,1120,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,10:40:00 AM,EST,11/30/2023,10:49:00 AM,EST,Okaloosa,CBA Destin-1,1,08/23/2023,,,120,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Destin-1,1,09/22/2023,,,390,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Destin-1,1,10/17/2023,,,190,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,10:40:00 AM,EST,11/30/2023,10:49:00 AM,EST,Okaloosa,CBA Destin-2,1,08/23/2023,,,150,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Destin-2,1,09/22/2023,,,210,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Destin-2,1,10/17/2023,,,300,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,10:40:00 AM,EST,11/30/2023,10:49:00 AM,EST,Okaloosa,CBA Destin-3,1,08/23/2023,,,210,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Destin-3,1,09/22/2023,,,240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Destin-3,1,10/17/2023,,,390,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,10:40:00 AM,EST,11/30/2023,10:49:00 AM,EST,Okaloosa,CBA Destin-4,1,08/23/2023,,,230,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Destin-4,1,09/22/2023,,,230,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Destin-4,1,10/17/2023,,,160,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-8,1,10/17/2023,,,160,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-9,1,10/17/2023,,,240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,1:15:00 PM,EST,01/10/2024,12:39:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-10,1,10/17/2023,,,290,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-1,1,08/28/2023,,,160,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-1,1,09/29/2023,,,260,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-1,1,10/27/2023,,,250,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-2,1,08/28/2023,,,110,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-2,1,09/29/2023,,,190,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-2,1,10/27/2023,,,180,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-3,1,08/28/2023,,,150,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-3,1,09/29/2023,,,220,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-3,1,10/27/2023,,,210,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-4,1,08/23/2023,,,170,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-4,1,09/22/2023,,,170,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-4,1,10/17/2023,,,160,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-5,1,08/23/2023,,,140,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-5,1,09/22/2023,,,190,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-5,1,10/17/2023,,,170,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-6,1,08/23/2023,,,110,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-6,1,09/22/2023,,,140,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-6,1,10/17/2023,,,160,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-7,1,08/28/2023,,,120,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-7,1,09/29/2023,,,110,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-7,1,10/27/2023,,,170,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-8,1,08/22/2023,,,220,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-8,1,09/26/2023,,,170,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-9,1,08/22/2023,,,190,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-9,1,09/26/2023,,,240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-10,1,08/22/2023,,,270,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-10,1,09/26/2023,,,250,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-16,1,08/28/2023,,,220,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-16,1,09/29/2023,,,210,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-16,1,10/27/2023,,,130,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-19,1,09/07/2023,,,170,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-19,1,10/06/2023,,,130,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/25/2024,9:45:00 AM,EST,01/26/2024,12:41:00 PM,EST,Okaloosa,CBA Ft. Walton Beach-19,1,11/02/2023,,,100,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA GAP-1,1,08/31/2023,,,460,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA GAP-2,1,09/29/2023,,,310,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Okaloosa,CBA GAP-3,1,08/31/2023,,,530,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA GAP-3,1,09/29/2023,,,230,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,10:40:00 AM,EST,11/30/2023,10:49:00 AM,EST,Okaloosa,CBA Niceville-1,1,08/14/2023,,,210,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,9:20:00 AM,EST,12/12/2023,1:22:00 PM,EST,Okaloosa,CBA Niceville-1,1,09/13/2023,,,240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/03/2024,11:00:00 AM,EST,01/05/2024,9:48:00 AM,EST,Okaloosa,CBA Niceville-1,1,10/14/2023,,,270,ug/L,20,60,ug/L,,,Actual,1
