Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Org_Result_Value,Org_Result_Unit,Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Marion,Withlacoochee River-Dunnellon,1,7/8/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Miami-Dade,Lakeridge,1,4/8/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Miami-Dade,Oakland,1,7/14/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Monroe,Tarpon Basin-1,1,4/26/25,,1,,mS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Monroe,Tarpon Basin-2,1,4/26/25,,1,,mS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Monroe,Tarpon Basin-3,1,4/26/25,,1,,mS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Monroe,Tarpon Basin-1,1,7/27/25,,1,,mS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Monroe,Tarpon Basin-2,1,7/28/25,,1,,mS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Monroe,Tarpon Basin-3,1,7/29/25,,1,,mS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Monroe,Tarpon Basin-3,DUP1,7/27/25,,1,,mS/cm,,,,,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,ALTQC1,,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,CCV1,,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,MBLK2,,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Okaloosa,Bass,1,7/31/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Okaloosa,CBA Niceville-5,1,7/1/25,,1,,mS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Pasco,Buddy,1,7/21/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Palm Beach,Westwood,1,7/30/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Putnam,Camp Branch-1,1,4/29/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Putnam,Camp Branch-2,1,4/29/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Putnam,Camp Branch-3,1,4/29/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Putnam,Camp Branch-4,1,4/29/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sarasota,Awesome,1,7/19/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sarasota,Cormorant,1,7/14/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sarasota,Knight,1,7/19/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sarasota,3,1,7/19/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sarasota,Pelican Cove-1,1,7/30/25,,1,,mS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sarasota,Pelican Cove-2,1,7/30/25,,1,,mS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sarasota,Pelican Cove-3,1,7/30/25,,1,,mS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sarasota,Upper Myakka,1,7/28/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Bear,1,7/20/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Horseshoe North,1,7/26/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Lost,1,4/12/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Lost,DUP2,4/12/25,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,ALTQC2,,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,CCV2,,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,MBLK3,,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Mary,1,7/25/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Miami Springs-1,1,4/29/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Miami Springs-2,1,4/29/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Miami Springs-3,1,4/29/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Miami Springs-1,1,7/21/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Miami Springs-2,1,7/21/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Miami Springs-3,1,7/21/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Monroe West,1,4/20/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Monroe West,1,7/20/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Silver,1,7/28/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Quail Pond,1,4/30/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Quail Pond,1,7/2/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Queens Mirror,1,7/27/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Rock,1,4/30/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Rock,1,7/31/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Seminole,Wekiva,1,7/21/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Sumter,Big Gant,1,7/1/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Volusia,Lindley,1,7/30/25,,1,,uS/cm,,,,,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Volusia,Waterford,1,1/13/25,,1,,uS/cm,,,Q,Q,,Sample,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,Volusia,Waterford,DUP3,1/13/25,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,ALTQC3,,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,CCV3,,,1,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,MBLK4,,,,,uS/cm,,V,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,DUP4,,,,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,CCV4,,,,,uS/cm,,J,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,MBLK5,,,,,uS/cm,,V,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,DUP5,,,,,uS/cm,,,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,10:59:59 AM,EST,,,CCV5,,,,,uS/cm,,J,Q,Q,,QAQC,COND1028202510302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,MBLK1,,,1,,,,,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Carroll,1,7/2/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Carroll,2,7/2/25,,1,,,,,Q,Q,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Carroll,3,7/2/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Carrol_Comparision,1,7/2/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Carrol_Comparision,2,7/2/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Carrol_Comparision,3,7/2/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Dead Lady,1,7/9/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Dead Lady,2,7/9/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Dead Lady,3,7/9/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Dead Lady_Comparision,1,7/9/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Dead Lady_Comparision,2,7/9/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Dead Lady_Comparision,3,7/9/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Pasco,Jovita,1,7/18/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Pasco,Jovita,2,7/18/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Pasco,Jovita,3,7/18/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Pasco,Jovita_Comparision,1,7/18/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Pasco,Jovita_Comparision,2,7/18/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Pasco,Jovita_Comparision,3,7/18/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Cooper,1,8/8/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Cooper,2,8/8/25,,1,,,,,,,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Cooper,DUP1,8/8/25,,1,,,,,,,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,ALTQC1,,,1,,,,,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,CCV1,,,1,,,,,Q,Q,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,MBLK2,,,1,,,,,Q,Q,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Cooper,3,8/8/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Cooper_Comparison Study,1,8/8/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Cooper_Comparison Study,2,8/8/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Cooper_Comparison Study,3,8/8/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Keystone,1,8/5/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Keystone,2,8/5/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Keystone,3,8/5/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Keystone_Comparison Study,1,8/5/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Keystone_Comparison Study,2,8/5/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Keystone_Comparison Study,3,8/5/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Twin,1,7/22/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Twin,2,7/22/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Twin,3,7/22/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Twin_Comparison,1,7/22/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Twin_Comparison,2,7/22/25,,1,,,,,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,,,,,,,,,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Twin_Comparison,3,7/22/25,,1,,,,,,,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,Hillsborough,Twin_Comparison,DUP2,7/22/25,,1,,,,JJ,,,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,ALTQC2,,,1,,,,JJ,Q,Q,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,CCV2,,,1,,,,JJ,Q,Q,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,MBLK3,,,1,,,,JJ,Q,Q,,Sample,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,DUP3,,,1,,,,,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,ALTQC3,,,1,,,,J,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,CCV3,,,1,,,,J,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,MLBK4,,,,,,,V,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,DUP4,,,,,,,,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,ALTQC4,,,,,,,J,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,CCV4,,,,,,,J,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,MLBK5,,,,,,,V,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,DUP5,,,,,,,,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,ALTQC5,,,,,,,J,Q,Q,,QAQC,COND0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,8:19:00 AM,EST,,,CCV5,,,,,,,J,Q,Q,,QAQC,COND0929202509302025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,MBLK1,,,1,0,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Anderson Cue,1,9/2/25,,1,33,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Anderson Cue,2,9/2/25,,1,31,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Anderson Cue,3,9/2/25,,1,32,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Barco,1,9/2/25,,1,29,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Barco,2,9/2/25,,1,29,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Barco,3,9/2/25,,1,31,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Enslow,1,9/2/25,,1,21,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Enslow,2,9/2/25,,1,22,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Enslow,3,9/2/25,,1,50,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Goose,1,9/3/25,,1,62,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Goose,2,9/3/25,,1,61,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Goose,3,9/3/25,,1,61,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,McCloud,1,9/2/25,,1,27,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,McCloud,2,9/2/25,,1,28,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,McCloud,3,9/2/25,,1,27,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Ross,1,9/3/25,,1,64,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Ross,2,9/3/25,,1,65,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Ross,3,9/3/25,,1,64,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Rowan,1,9/2/25,,1,42,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Rowan,DUP1,9/2/25,,1,42,uS/cm,,,,,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,ALTQC1,,,1,453,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,CCV1,,,1,989,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,,,MBLK2,,,1,0,uS/cm,,,Q,Q,,QAQC,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Rowan,2,9/2/25,,1,43,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Rowan,3,9/2/25,,1,43,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Suggs,1,9/3/25,,1,72,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Suggs,2,9/3/25,,1,67,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Putnam,Suggs,3,9/3/25,,1,67,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Charlotte,LC-1,1,7/22/25,,1,9,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Charlotte,LC-2,1,7/22/25,,1,24,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Charlotte,L-6,1,7/15/25,,1,626,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Charlotte,WF-1,1,7/17/25,,1,7,mS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Orange,Big Sand,2,7/21/25,,1,226,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Volusia,St. John's Harney-3,1,7/24/25,,1,928,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Volusia,St. John's Jesup-1,1,7/24/25,,1,923,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Volusia,St. John's Lemon Bluff-2,1,7/24/25,,1,894,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Volusia,Mud,1,7/24/25,,1,1644,uS/cm,,,,,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Wakulla,Wakulla River-1,1,4/17/25,,1,262,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
11/3/25,3:00:00 PM,EST,11/4/25,11:08:00 AM,EST,Wakulla,Wakulla River-2,1,4/17/25,,1,251,uS/cm,,,Q,Q,,Sample,COND1103202511042025,,
