Org_Analyte_Name,Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Comments
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,LeClare,1,2/25/24,,1,,28,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,LeClare,2,2/25/24,,1,,33,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,LeClare,3,2/25/24,,1,,34,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,LeClare,1,3/28/24,,1,,22,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,LeClare,2,3/28/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,LeClare,3,3/28/24,,1,,27,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Long Pond,1,4/25/24,,1,,68,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Long Pond,2,4/25/24,,1,,53,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Long Pond,3,4/25/24,,1,,63,,,,,,,,
Phosphorus- Total,5/31/24,10:00:00 AM,EDT,6/4/24,8:35:00 AM,EDT,Hillsborough,Lutz,1,5/1/24,,1,,30,,,,,,,,
Phosphorus- Total,5/31/24,10:00:00 AM,EDT,6/4/24,8:35:00 AM,EDT,Hillsborough,Lutz,2,5/1/24,,1,,30,,,,,,,,
Phosphorus- Total,5/31/24,10:00:00 AM,EDT,6/4/24,8:35:00 AM,EDT,Hillsborough,Lutz,3,5/1/24,,1,,30,,,,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hillsborough,Lykes Lane Pond,1,2/27/24,,1,,183,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Mid,1,5/10/24,,1,,39,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Mid,2,5/10/24,,1,,38,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Mid,3,5/10/24,,1,,37,,,,,,,,
Phosphorus- Total,5/21/24,10:00:00 AM,EDT,5/23/24,11:54:00 AM,EDT,Hillsborough,Osceola,1,3/10/24,,1,,15,,,I,,,,,
Phosphorus- Total,5/21/24,10:00:00 AM,EDT,5/23/24,11:54:00 AM,EDT,Hillsborough,Osceola,2,3/10/24,,1,,16,,,I,,,,,
Phosphorus- Total,5/21/24,10:00:00 AM,EDT,5/23/24,11:54:00 AM,EDT,Hillsborough,Osceola,3,3/10/24,,1,,15,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Pine,1,5/17/24,,1,,20,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Pine,2,5/17/24,,1,,20,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Pine,3,5/17/24,,1,,23,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Round,1,4/30/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Round,2,4/30/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Round,3,4/30/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Taylor,1,4/24/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Taylor,2,4/24/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Taylor,3,4/24/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Ten Mile,1,5/18/24,,1,,31,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Ten Mile,2,5/18/24,,1,,40,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Ten Mile,3,5/18/24,,1,,35,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/8/24,8:43:00 AM,EDT,Hillsborough,Thonotosassa,1,3/23/24,,2,,334,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/8/24,8:43:00 AM,EDT,Hillsborough,Thonotosassa,2,3/23/24,,2,,344,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/8/24,8:43:00 AM,EDT,Hillsborough,Thonotosassa,3,3/23/24,,2,,359,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,West Meadows-15,1,4/12/24,,1,,35,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,West Meadows-15,2,4/12/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,West Meadows-15,3,4/12/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,West Meadows-15,1,5/3/24,,1,,15,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,West Meadows-15,2,5/3/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,West Meadows-15,3,5/3/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,West Meadows-3,1,4/12/24,,1,,59,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,West Meadows-3,2,4/12/24,,1,,30,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,West Meadows-3,3,4/12/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,West Meadows-3,1,5/3/24,,1,,18,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,West Meadows-3,2,5/3/24,,1,,16,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,West Meadows-3,3,5/3/24,,1,,18,,,I,,,,,
Phosphorus- Total,5/23/24,10:00:00 AM,EDT,5/29/24,8:32:00 AM,EDT,Holmes,CBA River-7,1,4/10/24,,1,,39,,,,,,,,
Phosphorus- Total,5/23/24,10:00:00 AM,EDT,5/29/24,8:32:00 AM,EDT,Holmes,CBA River-8,1,4/10/24,,1,,46,,,,,,,,
Phosphorus- Total,5/23/24,10:00:00 AM,EDT,5/29/24,8:32:00 AM,EDT,Holmes,CBA River-9,1,4/11/24,,1,,66,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Indian River,Blue Cypress,1,4/25/24,,1,,121,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Indian River,Blue Cypress,2,4/25/24,,1,,125,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Indian River,Blue Cypress,3,4/25/24,,1,,142,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Indian River,Blue Cypress,1,5/29/24,,1,,151,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Indian River,Blue Cypress,2,5/29/24,,1,,140,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Indian River,Blue Cypress,3,5/29/24,,1,,144,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Bear,1,5/6/24,,1,,16,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Bear,2,5/6/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Bear,3,5/6/24,,1,,15,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Bugg Springs,1,4/28/24,,1,,50,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Bugg Springs,2,4/28/24,,1,,66,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Bugg Springs,1,5/25/24,,1,,44,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Bugg Springs,2,5/25/24,,1,,58,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Dora West,1,5/25/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Dora West,2,5/25/24,,1,,19,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Dora West,3,5/25/24,,1,,19,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Dorr,1,5/29/24,,1,,20,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Dorr,2,5/29/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Lake,Dorr,3,5/29/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/7/24,9:00:00 AM,EDT,6/11/24,8:18:00 AM,EDT,Lake,Florence,1,3/7/24,,1,,27,,,,,,,,
Phosphorus- Total,6/7/24,9:00:00 AM,EDT,6/11/24,8:18:00 AM,EDT,Lake,Florence,2,3/7/24,,1,,27,,,,,,,,
Phosphorus- Total,6/7/24,9:00:00 AM,EDT,6/11/24,8:18:00 AM,EDT,Lake,Florence,3,3/7/24,,1,,27,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Lake,Florence,1,4/7/24,,1,,33,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Lake,Florence,2,4/7/24,,1,,33,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Lake,Florence,3,4/7/24,,1,,33,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Grasshopper,1,5/29/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Grasshopper,2,5/29/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Grasshopper,3,5/29/24,,1,,10,,,I,,,,,
Phosphorus- Total,2/22/24,1:15:00 PM,EST,2/27/24,1:51:00 PM,EST,Lake,Harris West,2,1/25/23,,1,,28,,,Q,,,,,
Phosphorus- Total,6/7/24,9:00:00 AM,EDT,6/11/24,8:18:00 AM,EDT,Lake,Harris West,2,3/30/24,,1,,27,,,,,,,,
Phosphorus- Total,6/7/24,9:00:00 AM,EDT,6/11/24,8:18:00 AM,EDT,Lake,Harris West,3,3/30/24,,1,,37,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Louisa,1,5/6/24,,1,,18,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Louisa,2,5/6/24,,1,,16,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Louisa,3,5/6/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Royal,1,5/10/24,,1,,30,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Royal,2,5/10/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Royal,3,5/10/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Saunders,1,5/30/24,,1,,11,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Saunders,2,5/30/24,,1,,11,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Saunders,3,5/30/24,,1,,11,,,I,,,,,
Phosphorus- Total,1/25/24,12:30:00 PM,EST,1/30/24,1:10:00 PM,EST,Lake,Sellers,1,11/20/23,,1,,9,,,I,,,,,
Phosphorus- Total,1/25/24,12:30:00 PM,EST,1/30/24,1:10:00 PM,EST,Lake,Sellers,2,11/20/23,,1,,40,,,,,,,,
Phosphorus- Total,1/25/24,12:30:00 PM,EST,1/30/24,1:10:00 PM,EST,Lake,Sellers,3,11/20/23,,1,,10,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Sellers,1,5/31/24,,1,,11,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Sellers,2,5/31/24,,1,,9,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Sellers,3,5/31/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Wildcat,1,5/29/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Wildcat,2,5/29/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Lake,Wildcat,3,5/29/24,,1,,10,,,I,,,,,
Phosphorus- Total,4/25/24,10:00:00 AM,EDT,5/1/24,9:37:00 AM,EDT,Lake,Winona,1,2/22/24,,1,,18,,,I,,,,,
Phosphorus- Total,4/25/24,10:00:00 AM,EDT,5/1/24,9:37:00 AM,EDT,Lake,Winona,2,2/22/24,,1,,21,,,,,,,,
Phosphorus- Total,4/25/24,10:00:00 AM,EDT,5/1/24,9:37:00 AM,EDT,Lake,Winona,3,2/22/24,,1,,20,,,,,,,,
Phosphorus- Total,4/23/24,10:00:00 AM,EDT,4/30/24,10:19:00 AM,EDT,Leon,Munson,1,2/3/24,,1,,107,,,,,,,,
Phosphorus- Total,5/16/24,12:00:00 AM,EDT,5/20/24,12:08:00 PM,EDT,Leon,Munson,1,3/2/24,,1,,54,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Buck,1,5/31/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Buck,2,5/31/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Buck,3,5/31/24,,1,,9,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Charles,1,5/29/24,,1,,47,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Charles,2,5/29/24,,1,,53,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Charles,3,5/29/24,,1,,60,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Deerback,1,4/20/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Deerback,2,4/20/24,,1,,11,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Deerback,3,4/20/24,,1,,9,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Halfmoon,1,5/29/24,,1,,18,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Halfmoon,2,5/29/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Halfmoon,3,5/29/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Little Weir,1,5/8/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Little Weir,2,5/8/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Little Weir,3,5/8/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Lou,1,5/29/24,,1,,19,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Lou,2,5/29/24,,1,,24,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Lou,3,5/29/24,,1,,16,,,I,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Rainbow River-2,1,10/22/23,,1,,30,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Rainbow River-2,1,11/25/23,,1,,34,,,,,,,,
Phosphorus- Total,2/22/24,12:00:00 PM,EST,2/26/24,12:47:00 PM,EST,Marion,Rainbow River-2,1,12/29/23,,1,,27,,,,,,,,
Phosphorus- Total,3/22/24,10:00:00 AM,EDT,3/26/24,9:23:00 AM,EDT,Marion,Rainbow River-2,1,1/20/24,,1,,28,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Silver River-1,1,10/17/23,,1,,30,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Silver River-1,1,11/28/23,,1,,25,,,,,,,,
Phosphorus- Total,3/22/24,10:00:00 AM,EDT,3/26/24,9:23:00 AM,EDT,Marion,Silver River-1,1,1/30/24,,1,,34,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/7/24,11:37:00 AM,EDT,Marion,Silver River-1,1,2/13/24,,1,,30,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Silver River-2,1,10/17/23,,1,,28,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Silver River-2,1,11/28/23,,1,,25,,,,,,,,
Phosphorus- Total,2/22/24,12:00:00 PM,EST,2/26/24,12:47:00 PM,EST,Marion,Silver River-2,1,12/12/23,,1,,26,,,,,,,,
Phosphorus- Total,3/22/24,10:00:00 AM,EDT,3/26/24,9:23:00 AM,EDT,Marion,Silver River-2,1,1/30/24,,1,,33,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/7/24,11:37:00 AM,EDT,Marion,Silver River-2,1,2/13/24,,1,,24,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Silver River-3,1,10/17/23,,1,,34,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Silver River-3,1,11/28/23,,1,,28,,,,,,,,
Phosphorus- Total,2/22/24,12:00:00 PM,EST,2/26/24,12:47:00 PM,EST,Marion,Silver River-3,1,12/12/23,,1,,25,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/7/24,11:37:00 AM,EDT,Marion,Silver River-3,1,2/13/24,,1,,32,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Silver River-4,1,10/17/23,,1,,37,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Silver River-4,1,11/28/23,,1,,26,,,,,,,,
Phosphorus- Total,2/22/24,12:00:00 PM,EST,2/26/24,12:47:00 PM,EST,Marion,Silver River-4,1,12/12/23,,1,,26,,,,,,,,
Phosphorus- Total,3/22/24,10:00:00 AM,EDT,3/26/24,9:23:00 AM,EDT,Marion,Silver River-4,1,1/30/24,,1,,18,,,I,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/7/24,11:37:00 AM,EDT,Marion,Silver River-4,1,2/13/24,,1,,6,,,U,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Sunset Harbor,1,5/10/24,,1,,19,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Sunset Harbor,2,5/10/24,,1,,18,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/27/24,9:22:00 AM,EDT,Marion,Sunset Harbor,3,5/10/24,,1,,19,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Withlacoochee River-1,1,10/22/23,,1,,32,,,,,,,,
Phosphorus- Total,2/20/24,1:47:00 PM,EST,2/21/24,11:56:00 AM,EST,Marion,Withlacoochee River-1,1,11/25/23,,1,,36,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/7/24,11:37:00 AM,EDT,Marion,Withlacoochee River-Dunnellon,1,2/25/24,,1,,50,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/8/24,8:43:00 AM,EDT,Marion,Withlacoochee River-Dunnellon,1,3/12/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Miami-Dade,E,1,4/7/24,,1,,6,,,U,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Miami-Dade,E,2,4/7/24,,1,,6,,,U,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Miami-Dade,E,3,4/7/24,,1,,4,,,TI,,,,,
Phosphorus- Total,5/8/24,10:00:00 AM,EDT,5/14/24,10:38:00 AM,EDT,Miami-Dade,Oakland,1,3/23/24,,1,,7,,,I,,,,,
Phosphorus- Total,5/8/24,10:00:00 AM,EDT,5/14/24,10:38:00 AM,EDT,Miami-Dade,Oakland,2,3/23/24,,1,,8,,,I,,,,,
Phosphorus- Total,5/8/24,10:00:00 AM,EDT,5/14/24,10:38:00 AM,EDT,Miami-Dade,Oakland,3,3/23/24,,1,,9,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-10,1,5/25/24,,1,,5,,,TI,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-11,1,5/25/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-12,1,5/25/24,,1,,6,,,U,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-13,1,5/25/24,,1,,7,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-3,1,5/25/24,,1,,11,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-4,1,5/25/24,,1,,6,,,U,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-5,1,5/25/24,,1,,5,,,TI,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-7,1,5/25/24,,1,,4,,,TI,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-8,1,5/25/24,,1,,6,,,U,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Cudjoe-9,1,5/25/24,,1,,5,,,TI,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Tarpon Basin-1,1,3/16/24,,1,,2,,,TI,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Tarpon Basin-1,1,5/23/24,,1,,7,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/21/24,7:22:00 AM,EDT,Monroe,Tarpon Basin-2,1,3/16/24,,1,,6,,,U,,,,,
