Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(PCU),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Clay,Fox Valley,1,4/11/25,,1,0.031,22,,,Q,Q,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Highlands,Istokpoga,1,7/5/25,,1,0.066,48,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Hillsborough,Alice,2,7/21/25,,1,0.026,19,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Hillsborough,Calm,1,7/20/25,,1,0.017,12,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,,,ALTQC1,,,1,0.024,17,,,Q,Q,,QAQC,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Hillsborough,Church,1,7/29/25,,1,0.02,14,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Hillsborough,Echles,1,7/2/25,,1,0.029,21,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,,,ALTQC2,,,1,0.025,18,,,Q,Q,,QAQC,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Hillsborough,Osceola,1,7/30/25,,1,0.024,17,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Pasco,Bell,1,7/27/25,,1,0.03,22,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Pasco,Bell Canal-1,1,7/27/25,,1,0.038,28,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Pasco,Bell Canal-2,1,7/27/25,,1,0.049,36,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Pasco,Bird,1,7/31/25,,1,0.043,31,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Pasco,Conley,1,7/7/25,,1,0.061,45,,,,,,Sample,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,,,ALTQC3,,,1,0.024,17,,,Q,Q,,QAQC,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0905202509102025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0905202509102025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,Alachua,Santa Fe-Painter Canal,1,7/28/25,,1,0.042,31,,,,,,Sample,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,Highlands,Little Jackson,1,7/17/25,,1,0.03,22,,,,,,Sample,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,Highlands,Lotela,1,7/20/25,,1,0.012,8,,,,,,Sample,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,,,ALTQC1,,,1,0.025,18,,,Q,Q,,QAQC,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,Okaloosa,CBA Destin-1,1,7/27/25,,1,0.01,7,,,,,,Sample,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,Okaloosa,CBA Destin-2,1,7/27/25,,1,0.01,7,,,,,,Sample,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,Okaloosa,CBA Destin-3,1,7/27/25,,1,0.016,11,,,,,,Sample,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,Okaloosa,CBA Destin-4,1,7/27/25,,1,0.012,8,,,,,,Sample,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,,,ALTQC2,,,1,0.024,17,,,Q,Q,,QAQC,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,Walton,CBA River-3,1,7/19/25,,1,0.019,14,,,,,,Sample,COL0916202509182025,,
9/16/25,10:59:59 AM,EST,9/18/25,12:00:00 PM,EST,,,ALTQC3,,,1,0.024,17,,,Q,Q,,QAQC,COL0916202509182025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Anderson Cue,1,8/4/25,,1,0.007,5,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Anderson Cue,2,8/4/25,,1,0.004,3,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Anderson Cue,3,8/4/25,,1,0.004,3,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Barco,1,8/4/25,,1,0.007,5,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Barco,2,8/4/25,,1,0.008,6,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Barco,3,8/4/25,,1,0.006,4,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Enslow,1,8/4/25,,1,0.029,21,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Enslow,2,8/4/25,,1,0.028,20,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Enslow,3,8/4/25,,1,0.029,21,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Goose,1,8/6/25,,4,0.082,241,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Goose,2,8/6/25,,4,0.084,247,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Goose,3,8/6/25,,4,0.085,250,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,McCloud,1,8/4/25,,1,0.017,12,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,McCloud,2,8/4/25,,1,0.013,9,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,McCloud,3,8/4/25,,1,0.013,9,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Ross,1,8/6/25,,4,0.12,353,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Ross,2,8/6/25,,4,0.121,356,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Ross,3,8/6/25,,4,0.119,351,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Rowan,1,8/6/25,,1,0.118,87,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,,,ALTQC1,,,1,0.025,18,,,Q,Q,,QAQC,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Rowan,2,8/6/25,,1,0.117,86,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Rowan,3,8/6/25,,1,0.117,86,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Suggs,1,8/6/25,,4,0.087,256,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Suggs,2,8/6/25,,4,0.088,259,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Putnam,Suggs,3,8/6/25,,4,0.084,247,,,,,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,Walton,Campbell,1,7/3/24,,1,0.008,6,,,Q,Q,,Sample,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,,,ALTQC2,,,1,0.025,18,,,Q,Q,,QAQC,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,,,ALTQC3,,,1,0.025,18,,,Q,Q,,QAQC,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,11:37:00 AM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0918202509192025,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,Bass,1,7/31/25,,1,0.021,15,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-1,1,7/30/25,,1,0.012,8,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-2,1,7/30/25,,1,0.014,10,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-3,1,7/30/25,,1,0.012,8,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-7,1,7/30/25,,1,0.013,9,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-16,1,7/30/25,,1,0.011,8,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-19,1,7/1/25,,1,0.008,6,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,,,ALTQC1,,,1,0.025,18,,,Q,Q,,QAQC,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Niceville-6,1,7/1/25,,1,0.015,11,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Santa Rosa Sound-1,1,7/22/25,,1,0.016,11,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Santa Rosa Sound-2,1,7/22/25,,1,0.014,10,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,CBA Santa Rosa Sound-3,1,7/22/25,,1,0.013,9,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,Swift Creek-1,1,7/8/25,,1,0.026,19,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,Swift Creek-2,1,7/8/25,,1,0.029,21,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,,,ALTQC2,,,1,0.025,18,,,Q,Q,,QAQC,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,Swift Creek-3,1,7/8/25,,1,0.039,28,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Okaloosa,Swift Creek-4,1,7/22/25,,1,0.021,15,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Seminole,Bear,1,4/27/25,,1,0.018,13,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Seminole,Crescent,1,4/26/25,,1,0.04,29,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Seminole,East,1,7/14/25,,1,0.131,95,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Seminole,Little Bear,1,4/26/25,,1,0.03,22,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Seminole,Triplet South,1,4/30/25,,1,0.065,47,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,Seminole,Wekiva,1,4/9/25,,1,0.048,35,,,,,,Sample,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,,,ALTQC2,,,1,,1,,J,QU,Q,TI,QAQC,COL0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,11:52:00 AM,EST,,,ALTQC3,,,1,,1,,J,QU,Q,TI,QAQC,COL0919202509221952,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Alachua,Santa Fe-Blue Bayou,1,2/26/25,,1,0.036,28,,,,,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Putnam,Goose,1,3/13/25,,4,0.105,321,,,,,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Putnam,Goose,2,3/13/25,,4,0.103,315,,,,,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Putnam,Goose,3,3/13/25,,4,0.106,324,,,,,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,,,ALTQC1,,,1,0.022,17,,,Q,Q,,QAQC,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,,,ALTQC2,,,1,0.022,17,,,Q,Q,,QAQC,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Depot Creek-1,1,7/4/24,,2,0.139,212,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Depot Creek-1,1,10/10/24,,5,0.134,512,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Air Strip-1,1,10/10/24,,2,0.08,122,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Cattle Dip-1,1,10/10/24,,5,0.183,699,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Dove Field-1,1,7/4/24,,1,0.149,114,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Dove Field-1,1,10/10/24,,5,0.109,417,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Money Bayou-1,1,7/4/24,,1,0.097,74,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Money Bayou-1,1,10/10/24,,4,0.146,446,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Pond Road-1,1,10/10/24,,5,0.157,600,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Simmons Bayou-1,1,7/4/24,,1,0.061,47,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Gulf,Simmons Bayou-1,1,10/10/24,,1,0.046,35,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,Bay,Parker Bayou-1,1,10/25/24,,1,0.032,25,,,Q,Q,,Sample,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,,,ALTQC3,,,1,0.023,18,,,Q,Q,,QAQC,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0416202504172025,,
4/16/25,12:00:00 AM,EST,4/17/25,9:00:00 AM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0416202504172025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Beatty Bayou-1,1,10/30/24,,1,0.026,19,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Burnt Mill Lower,1,10/8/24,,1,0.054,39,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Burnt Mill Upper,1,10/8/24,,1,0.129,95,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Callaway Bayou-2,1,10/25/24,,1,0.036,26,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Crooked Lower,1,10/8/24,,1,0.069,51,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Crooked Upper,1,10/8/24,,1,0.08,59,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Crooked Upper-2,1,10/8/24,,1,0.08,59,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Deer Point,2,1/29/25,,1,0.03,22,,,,,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,East Bay-1,1,10/25/24,,1,0.044,32,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,East Bay-2,1,10/25/24,,1,0.041,30,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,East Bay-3,1,10/25/24,,1,0.016,11,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,East Bay-4,1,10/25/24,,1,0.032,23,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,East Bay-5,1,10/25/24,,1,0.019,13,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Fannin Bayou-1,1,10/30/24,,1,0.021,15,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Goose Bayou-1,1,10/30/24,,1,0.017,12,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Laird Bayou-1,1,10/25/24,,1,0.042,31,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Laird Bayou-2,1,10/25/24,,1,0.042,31,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Laird Bayou-3,1,10/25/24,,1,0.028,20,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Marin,1,1/29/25,,1,0.006,4,,,,,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,,,ALTQC1,,,1,0.023,16,,,Q,Q,,QAQC,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Martin-1,1,1/31/25,,1,0.043,31,,,,,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Mill Bayou-1,1,10/30/24,,1,0.019,13,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,North Bay-1,1,10/30/24,,1,0.025,18,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,North Bay-2,1,10/30/24,,1,0.021,15,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,North Bay-3,1,10/30/24,,1,0.022,16,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,North Bay-4,1,10/30/24,,1,0.019,13,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Pitts Bayou-1,1,10/25/24,,1,0.029,21,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Posten Bayou-1,1,10/30/24,,1,0.025,18,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Pretty Bayou-1,1,10/30/24,,1,0.023,16,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Robinson Bayou-1,1,10/30/24,,1,0.021,15,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Bay,Upper Goose Bayou-1,1,10/30/24,,1,0.019,13,,,Q,Q,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Gadsden,Talquin,1,1/12/25,,1,0.067,49,,,,,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,Hernando,Cheeks Creek-1,1,1/11/25,,1,0.013,9,,,,,,Sample,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,,,ALTQC2,,,1,0.024,17,,,Q,Q,,QAQC,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,,,ALTQC3,,,,,1,,J,QU,Q,TI,QAQC,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/23/25,3:08:00 PM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0422202504232025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Highlands,Little Jackson,1,1/31/25,,1,,1,,,U,,TI,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Lake,Bear,1,1/2/25,,5,0.101,376,,,,,,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Lake,Grasshopper,1,1/30/25,,1,0.09,67,,,,,,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Lake,Joanna,1,1/16/25,,1,0.024,18,,,,,,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Lake,Louisa,1,1/2/25,,5,0.135,503,,,,,,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Lake,Wildcat,1,1/31/25,,1,0.092,69,,,,,,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Orange,Bessie,1,7/17/24,,1,0.01,7,,,Q,Q,,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Sarasota,HLC South,1,10/3/24,,1,0.05,37,,,Q,Q,,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,Seminole,Cub,1,10/31/24,,1,0.031,23,,,Q,Q,,Sample,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,,,ALTQC3,,,1,0.023,17,,,Q,Q,,QAQC,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0422202504242025,,
4/22/25,12:00:00 AM,EST,4/24/25,3:08:00 PM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0422202504242025,,
4/30/25,12:00:00 AM,EST,4/30/25,12:00:00 AM,EST,Leon,Blue Heron,1,1/31/25,,1,0.022,16,,,,,,Sample,COL0430202504302025,,
4/30/25,12:00:00 AM,EST,4/30/25,12:00:00 AM,EST,Marion,Charles,1,1/31/25,,5,0.139,519,,,,,,Sample,COL0430202504302025,,
4/30/25,12:00:00 AM,EST,4/30/25,12:00:00 AM,EST,Marion,Deerback,1,1/28/25,,1,0.033,25,,,,,,Sample,COL0430202504302025,,
4/30/25,12:00:00 AM,EST,4/30/25,12:00:00 AM,EST,Marion,Halfmoon,1,1/31/25,,1,0.061,46,,,,,,Sample,COL0430202504302025,,
4/30/25,12:00:00 AM,EST,4/30/25,12:00:00 AM,EST,Marion,Lou,1,1/31/25,,2,0.105,157,,,,,,Sample,COL0430202504302025,,
4/30/25,12:00:00 AM,EST,4/30/25,12:00:00 AM,EST,Marion,Rainbow River-1,1,1/23/25,,1,0.003,2,,,,,,Sample,COL0430202504302025,,
4/30/25,12:00:00 AM,EST,4/30/25,12:00:00 AM,EST,Marion,Rainbow River-2,2,1/23/25,,1,0.001,1,,,U,,TI,Sample,COL0430202504302025,,
4/30/25,12:00:00 AM,EST,4/30/25,12:00:00 AM,EST,Marion,Sunset Harbor,1,1/31/25,,1,0.011,8,,,,,,Sample,COL0430202504302025,,
