ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Analysis Method,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Org Result Value,Org Result Unit,Value Qualifier,Result Value Type Name,Dilution
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Levy,Cedar Key-4,1,10/31/2023,45,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Liberty,Mystic,1,10/09/2023,49.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Marion,Charles,1,10/30/2023,89.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Deerback,1,10/31/2023,43.61,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Marion,Halfmoon,1,10/30/2023,66.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/11/2024,10:22:00 AM,EDT,Marion,Halfmoon,1,01/29/2024,77.8,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Marion,Lou,1,10/30/2023,51.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/11/2024,10:22:00 AM,EDT,Marion,Lou,1,01/29/2024,49.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Rainbow River-2,1,10/22/2023,282.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Rainbow River-3,1,10/22/2023,281.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Silver River-1,1,10/17/2023,374.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Silver River-2,1,10/17/2023,458.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Silver River-3,1,10/17/2023,421.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Silver River-4,1,10/17/2023,413.8,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Sunset Harbor,1,10/22/2023,225.8,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Marion,Withlacoochee River-Dunnellon,1,12/29/2023,283,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Miami-Dade,Lakeridge,1,10/15/2023,160.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Miami-Dade,Oakland,1,10/10/2023,203.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Miami-Dade,Saga,1,10/14/2023,1312,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-3,1,10/22/2023,53.4,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-4,1,10/22/2023,54.4,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-5,1,10/22/2023,54,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-7,1,10/22/2023,54.1,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-8,1,10/21/2023,54.1,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-9,1,10/21/2023,54.1,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-10,1,10/21/2023,54,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-11,1,10/21/2023,54.3,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-12,1,10/21/2023,54.1,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Cudjoe-13,1,10/21/2023,54,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Tarpon Basin-1,1,10/27/2023,45.2,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Tarpon Basin-2,1,10/27/2023,46.4,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Monroe,Tarpon Basin-3,1,10/27/2023,43.59,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Adair,1,10/08/2023,178.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Cane,1,10/07/2023,181.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Claire,1,10/18/2023,171.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Clear,1,10/30/2023,106.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Conway South,1,10/29/2023,210.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Crystal,1,10/29/2023,161.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Cypress,1,10/22/2023,257.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Down,1,10/22/2023,283.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,East,1,10/10/2023,102.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Fairview,1,10/15/2023,147.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Fairview South,1,10/15/2023,170.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Formosa,1,10/07/2023,190.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Giles,1,10/05/2023,163.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Hickorynut,2,10/30/2023,161.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Hickorynut South,2,10/30/2023,83.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Orange,Holden,1,07/21/2023,184,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Orange,Holden Canal-1,1,07/21/2023,172,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Irma,1,10/09/2023,126.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Orange,Lee,1,07/27/2023,165,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Lee,1,10/18/2023,158.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Little Hickorynut,2,10/30/2023,161.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Orange,Lockhart,1,07/21/2023,140,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Lockhart,1,10/31/2023,138.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,O'Dell,1,10/21/2023,240.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Orange,Ola,1,10/12/2023,218.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/11/2024,10:22:00 AM,EDT,Orange,Ola,1,01/16/2024,220.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Olivia,1,10/16/2023,242.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Olympia,1,10/19/2023,206.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Pineloch,1,10/14/2023,182.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Rose,1,10/19/2023,171.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Sloat,1,04/08/2023,203.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Orange,Waumpi,1,10/19/2023,213,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Orange,Waunatta,1,07/24/2023,139,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/11/2024,10:22:00 AM,EDT,Orange,Waunatta,1,10/24/2023,161,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Alligator,3,10/15/2023,131,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Alligator Canal-1,1,10/15/2023,192.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Alligator Canal-2,1,10/15/2023,141.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Bellalago,1,10/18/2023,266.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Brick,2,10/08/2023,162,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Center,1,10/18/2023,108,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Coon,1,10/18/2023,111.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Fish,2,10/21/2023,202.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/08/2024,8:00:00 AM,EST,Osceola,Tohopekaliga-Middle,1,10/18/2023,162.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Palm Beach,Westwood,1,07/31/2023,198.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Palm Beach,Westwood,1,10/31/2023,170,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Pasco,Bird,1,10/05/2023,206,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/09/2024,8:13:00 AM,EST,Pasco,Jovita,1,10/24/2023,165.8,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Pinellas,Autumn,1,10/21/2023,616,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Pinellas,Bellevue,1,10/19/2023,309.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Pinellas,Chautauqua 2,1,10/22/2023,48.37,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Pinellas,Crescent,2,10/28/2023,400,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Pinellas,Hewitt,1,10/28/2023,686,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Pinellas,Meadow West,1,10/15/2023,415,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Pinellas,Saundra,1,10/10/2023,955,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Pinellas,Seminole,1,10/30/2023,1145,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Pinellas,Winston,1,10/14/2023,8.64,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Polk,Crooked,1,10/28/2023,84.5,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Polk,Crooked-Babson Park,1,10/28/2023,85.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Polk,Crooked-Seminole Rd. drain,1,10/28/2023,85.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/06/2024,8:13:00 AM,EST,Polk,Saddlebag,1,10/28/2023,157.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Anderson Cue,1,10/25/2023,24.34,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Anderson Cue,2,10/25/2023,24.45,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Anderson Cue,3,10/25/2023,23.32,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Anderson Cue,1,11/28/2023,43.01,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Anderson Cue,2,11/28/2023,42.21,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Anderson Cue,3,11/28/2023,24.45,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Anderson Cue,1,01/04/2024,23.16,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Anderson Cue,2,01/04/2024,27.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Anderson Cue,3,01/04/2024,31.63,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Anderson Cue,1,01/30/2024,23.68,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Anderson Cue,2,01/30/2024,23.29,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Anderson Cue,3,01/30/2024,23.31,mS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Annie,1,10/14/2023,51.9,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Barco,1,10/25/2023,25.03,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Barco,2,10/25/2023,25.81,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Barco,3,10/25/2023,25.66,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Barco,1,11/28/2023,31.96,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Barco,2,11/28/2023,27.01,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Barco,3,11/28/2023,27.13,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Barco,1,01/04/2024,26.54,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Barco,2,01/04/2024,26.31,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Barco,3,01/04/2024,26.15,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Barco,1,01/30/2024,26.1,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Barco,2,01/30/2024,29.98,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Barco,3,01/30/2024,26.02,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,03/06/2024,8:10:00 AM,EST,Putnam,Blue,1,01/18/2024,30.18,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Putnam,Broward,1,07/17/2023,87,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Broward,1,10/19/2023,74.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Putnam,Camp Branch-1,1,07/18/2023,178,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Camp Branch-1,1,10/31/2023,366.7,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Putnam,Camp Branch-2,1,07/18/2023,151,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Camp Branch-2,1,10/31/2023,338.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Putnam,Camp Branch-3,1,07/18/2023,138,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Camp Branch-3,1,10/31/2023,347.3,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,12/21/2023,9:30:00 AM,EST,Putnam,Camp Branch-4,1,07/18/2023,243,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Camp Branch-4,1,10/31/2023,331.2,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Enslow,1,10/24/2023,45.35,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Enslow,2,10/24/2023,19.71,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Enslow,3,10/24/2023,19.6,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Enslow,1,11/28/2023,20.66,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Enslow,2,11/28/2023,19.69,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,01/03/2024,8:00:00 AM,EDT,Putnam,Enslow,3,11/28/2023,20.33,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Enslow,1,01/03/2024,20.4,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Enslow,2,01/03/2024,18.83,uS/cm,Q,Actual,1
1610,Specific Conductance,Sample,Direct Grab,Water Bottle,0.3,m,SM 2510 B,02/07/2024,8:07:00 AM,EST,Putnam,Enslow,3,01/03/2024,18.48,uS/cm,Q,Actual,1
