Org_Analyte_Name,Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Comments
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Harris East,1,05/09/2028,254,2,0.8024,1605,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Harris East,2,05/09/2028,255,2,0.9999,2000,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Harris East,3,05/09/2028,256,2,1.0012,2002,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/10/2028,9:00:00 AM,EDT,07/18/2028,,EDT,Lake,Harris East,1,06/04/2028,828,2,0.9659,1932,,,,,,Sample,TN07092024A07172024,
Total Nitrogen,07/10/2028,9:00:00 AM,EDT,07/18/2028,,EDT,Lake,Harris East,2,06/04/2028,829,2,0.9418,1884,,,,,,Sample,TN07092024A07172024,
Total Nitrogen,07/10/2028,9:00:00 AM,EDT,07/18/2028,,EDT,Lake,Harris East,3,06/04/2028,830,2,0.9287,1857,,,,,,Sample,TN07092024A07172024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Harris East,1,08/29/2028,636,2,0.6367,1273,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Harris East,2,08/29/2028,637,2,0.6134,1227,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Harris East,3,08/29/2028,638,2,0.6597,1319,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Harris West,1,05/19/2028,257,2,0.8681,1736,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Harris West,2,05/19/2028,258,2,0.8574,1715,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Harris West,3,05/19/2028,259,2,0.8837,1767,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Lake,Harris West,1,07/01/2028,518,2,0.6423,1285,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Lake,Harris West,2,07/01/2028,519,2,0.6362,1272,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Lake,Harris West,3,07/01/2028,520,2,0.6555,1311,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Harris West,1,07/29/2028,1368,2,0.6308,1262,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Harris West,2,07/29/2028,1369,2,0.6197,1239,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Harris West,3,07/29/2028,1370,2,0.6166,1233,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Hiawatha,1,05/07/2028,260,1,0.9926,993,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Hiawatha,2,05/07/2028,261,1,0.974,974,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Lake,Hiawatha,2,05/07/2028,261,1,0.9761,976,,#DIV/0!,,,,Sample,TN07032024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Hiawatha,3,05/07/2028,267,1,0.8276,828,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/10/2028,9:00:00 AM,EDT,07/18/2028,,EDT,Lake,Hiawatha,1,06/12/2028,501,1,0.9453,945,,#DIV/0!,,,,Sample,TN07092024A07172024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Lake,Hiawatha,2,06/12/2028,507,1,0.7226,723,,,,,,Sample,TN07032024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Lake,Hiawatha,3,06/12/2028,508,1,0.8119,812,,,,,,Sample,TN07032024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Hiawatha,1,07/10/2028,1371,1,0.6285,629,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Hiawatha,2,07/10/2028,1372,1,0.7178,718,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Hiawatha,3,07/10/2028,1373,1,0.8122,812,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Hiawatha,1,08/10/2028,639,1,0.9371,937,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Hiawatha,2,08/10/2028,640,1,0.8769,877,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Hiawatha,3,08/10/2028,641,1,0.8222,822,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,08/08/2028,9:00:00 AM,EDT,08/16/2028,,EDT,Lake,Jewel,1,04/11/2028,1012,1,0.8901,890,,,,,,Sample,TN08072024B08152024,
Total Nitrogen,08/08/2028,9:00:00 AM,EDT,08/16/2028,,EDT,Lake,Jewel,2,04/11/2028,1013,1,0.888,888,,,,,,Sample,TN08072024B08152024,
Total Nitrogen,08/08/2028,9:00:00 AM,EDT,08/16/2028,,EDT,Lake,Jewel,3,04/11/2028,1014,1,0.8813,881,,,,,,Sample,TN08072024B08152024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Jewel,1,05/10/2028,268,1,0.8541,854,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Jewel,2,05/10/2028,269,1,0.8576,858,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Jewel,3,05/10/2028,270,1,0.8446,845,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Jewel,1,07/23/2028,1374,1,0.8014,801,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Jewel,2,07/23/2028,1375,1,0.8348,835,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Jewel,3,07/23/2028,1376,1,0.8244,824,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Jewel,1,08/29/2028,642,1,0.8355,835,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Jewel,2,08/29/2028,643,1,0.838,838,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Jewel,3,08/29/2028,644,1,0.8061,806,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Joanna,1,05/13/2028,271,1,0.5995,600,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Joanna,2,05/13/2028,272,1,0.5818,582,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Joanna,3,05/13/2028,273,1,0.6047,605,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Lake,Joanna,1,06/20/2028,1454,1,0.5877,588,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Lake,Joanna,2,06/20/2028,1455,1,0.5936,594,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Lake,Joanna,3,06/20/2028,1456,1,0.5813,581,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Joanna,1,07/13/2028,662,1,0.6135,613,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Joanna,2,07/13/2028,663,1,0.5885,588,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Joanna,3,07/13/2028,664,1,0.6042,604,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Joanna,1,08/15/2028,645,1,0.5834,583,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Joanna,2,08/15/2028,646,1,0.5728,573,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Joanna,3,08/15/2028,652,1,0.5897,590,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Lake,Lorraine,1,05/30/2028,408,2,0.7608,1522,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Lake,Lorraine,2,05/30/2028,409,2,0.7367,1473,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Lake,Lorraine,3,05/30/2028,410,2,0.7381,1476,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Lake,Lorraine,1,06/30/2028,411,2,0.6865,1373,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Lake,Lorraine,2,06/30/2028,412,2,0.6702,1340,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Lake,Lorraine,3,06/30/2028,413,2,0.6675,1335,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Lorraine,1,07/30/2028,665,2,0.7333,1467,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Lorraine,2,07/30/2028,666,2,0.6958,1392,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Lorraine,3,07/30/2028,667,2,0.7207,1441,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Lorraine,1,08/31/2028,653,2,0.7354,1471,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Lorraine,2,08/31/2028,654,2,0.7041,1408,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Lorraine,3,08/31/2028,655,2,0.7031,1406,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Lake,Louisa,1,06/04/2028,1457,2,0.5983,1197,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Lake,Louisa,2,06/04/2028,1458,2,0.6357,1271,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Lake,Louisa,3,06/04/2028,1459,2,0.4101,820,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Louisa,1,07/03/2028,668,2,0.5674,1135,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Louisa,2,07/03/2028,669,2,0.5627,1125,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Louisa,3,07/03/2028,670,2,0.5714,1143,,,,,,Sample,TN09192024A10072024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Louisa,1,08/03/2028,656,2,0.5333,1067,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Louisa,2,08/03/2028,657,2,0.5427,1085,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Louisa,3,08/03/2028,658,2,0.5293,1059,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Palatlakaha,1,05/07/2028,274,1,1.0399,1040,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Palatlakaha,2,05/07/2028,275,1,1.057,1057,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Palatlakaha,3,05/07/2028,276,1,0.8782,878,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/17/2028,9:00:00 AM,EDT,07/25/2028,,EDT,Lake,Palatlakaha,2,06/12/2028,,1,0.7143,714,,,,,,Sample,TN0716202407242024,7-9A close to original results
Total Nitrogen,07/10/2028,9:00:00 AM,EDT,07/17/2028,,EDT,Lake,Palatlakaha,3,06/12/2028,764,1,0.9636,964,,,,,,Sample,TN07092024A07162024,
Total Nitrogen,10/18/2028,9:00:00 AM,EDT,10/23/2028,,EDT,Lake,Palatlakaha,1,07/09/2028,380,1,0.8327,833,,,,,,Sample,TN10172024B10222024,
Total Nitrogen,10/18/2028,9:00:00 AM,EDT,10/23/2028,,EDT,Lake,Palatlakaha,2,07/09/2028,381,1,0.955,955,,,,,,Sample,TN10172024B10222024,
Total Nitrogen,10/18/2028,9:00:00 AM,EDT,10/23/2028,,EDT,Lake,Palatlakaha,3,07/09/2028,387,1,0.7654,765,,,,,,Sample,TN10172024B10222024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Palatlakaha,1,08/10/2028,659,1,0.7926,793,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Palatlakaha,3,08/10/2028,660,1,0.7723,772,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,08/08/2028,9:00:00 AM,EDT,08/16/2028,,EDT,Lake,Royal,1,04/11/2028,1015,1,1.1306,1131,,,,,,Sample,TN08072024B08152024,
Total Nitrogen,08/08/2028,9:00:00 AM,EDT,08/16/2028,,EDT,Lake,Royal,2,04/11/2028,1016,1,1.0918,1092,,,,,,Sample,TN08072024B08152024,
Total Nitrogen,08/08/2028,9:00:00 AM,EDT,08/16/2028,,EDT,Lake,Royal,3,04/11/2028,1017,1,1.1005,1101,,,,,,Sample,TN08072024B08152024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Royal,1,05/10/2028,277,1,1.1065,1107,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Royal,2,05/10/2028,278,1,1.1578,1158,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Royal,3,05/10/2028,279,1,1.109,1109,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Royal,1,07/23/2028,1377,1,0.9559,956,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Royal,2,07/23/2028,1378,1,0.9911,991,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Royal,3,07/23/2028,1379,1,0.9845,985,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Royal,1,08/29/2028,661,1,0.9115,911,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Royal,2,08/29/2028,662,1,0.864,864,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Royal,3,08/29/2028,663,1,0.8714,871,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Saunders,1,07/02/2028,682,1,0.4712,471,,,,,,Sample,TN09192024B10072024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Saunders,2,07/02/2028,683,1,0.4727,473,,,,,,Sample,TN09192024B10072024,
Total Nitrogen,09/20/2028,9:00:00 AM,EDT,10/08/2028,,EDT,Lake,Saunders,3,07/02/2028,684,1,0.4731,473,,,,,,Sample,TN09192024B10072024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Lake,Saunders,1,08/03/2028,615,1,0.449,449,,,,,,Sample,TN11132024A11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Lake,Saunders,2,08/03/2028,616,1,0.4464,446,,,,,,Sample,TN11132024A11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Lake,Saunders,3,08/03/2028,617,1,0.4438,444,,,,,,Sample,TN11132024A11142024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Sellers,1,07/24/2028,1380,1,0.1756,176,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Sellers,2,07/24/2028,1381,1,0.1692,169,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Sellers,3,07/24/2028,1387,1,0.1747,175,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Wildcat,1,07/24/2028,1388,1,0.1707,171,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Wildcat,2,07/24/2028,1389,1,0.2351,235,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Wildcat,3,07/24/2028,1390,1,0.2302,230,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Winona,1,05/07/2028,280,1,0.8126,813,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Winona,2,05/07/2028,281,1,0.8893,889,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/03/2028,9:00:00 AM,EDT,07/12/2028,,EDT,Lake,Winona,3,05/07/2028,282,1,0.8849,885,,,,,,Sample,TN07022024B07102024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Lake,Winona,1,06/12/2028,509,1,0.8976,898,,,,,,Sample,TN07032024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Lake,Winona,2,06/12/2028,510,1,0.8364,836,,,,,,Sample,TN07032024,
Total Nitrogen,07/10/2028,9:00:00 AM,EDT,07/19/2028,,EDT,Lake,Winona,3,06/12/2028,,1,0.7402,740,,#DIV/0!,,,,Sample,TN07092024B07182024,2024-07-03 00:00:00.0000000
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Winona,1,07/10/2028,1391,1,0.8653,865,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Winona,2,07/10/2028,1392,1,0.867,867,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Lake,Winona,3,07/10/2028,1393,1,0.8211,821,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Winona,1,08/10/2028,664,1,0.6626,663,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Winona,2,08/10/2028,665,1,0.7943,794,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,10/23/2028,9:00:00 AM,EDT,10/24/2028,,EDT,Lake,Winona,3,08/10/2028,666,1,0.772,772,,,,,,Sample,TN10222024B10232024,
Total Nitrogen,07/18/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Lee,Harborage East,1,04/30/2028,745,1,0.7,700,,,,,,Sample,TN01172024B07252024,
Total Nitrogen,07/18/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Lee,Harborage East,2,04/30/2028,746,1,0.6616,662,,,,,,Sample,TN01172024B07252024,
Total Nitrogen,07/18/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Lee,Harborage East,3,04/30/2028,747,1,0.6122,612,,,,,,Sample,TN01172024B07252024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Lee,Harborage East,1,06/07/2028,521,1,0.4911,491,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Lee,Harborage East,2,06/07/2028,522,1,0.5062,506,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Lee,Harborage East,3,06/07/2028,523,1,0.5354,535,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Lee,Harborage East,1,07/29/2028,1452,1,0.495,495,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Lee,Harborage East,2,07/29/2028,1453,1,0.3753,375,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Lee,Harborage East,3,07/29/2028,1454,1,0.4856,486,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,07/18/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Lee,Harborage West,1,04/30/2028,748,1,0.6787,679,,,,,,Sample,TN01172024B07252024,
Total Nitrogen,07/18/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Lee,Harborage West,2,04/30/2028,749,1,0.5813,581,,,,,,Sample,TN01172024B07252024,
Total Nitrogen,07/18/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Lee,Harborage West,3,04/30/2028,750,1,0.718,718,,,,,,Sample,TN01172024B07252024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Lee,Harborage West,1,06/07/2028,524,1,0.5783,578,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Lee,Harborage West,2,06/07/2028,525,1,0.7632,763,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Lee,Harborage West,3,06/07/2028,,1,0.5826,583,,J,,,,Sample,TN08202024A08262024,8-15B
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Lee,Harborage West,1,07/29/2028,1455,1,0.2354,235,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Lee,Harborage West,2,07/29/2028,1456,1,0.1911,191,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Lee,Harborage West,3,07/29/2028,1457,1,0.1817,182,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Leon,Blue Heron,1,06/01/2028,414,1,1.1402,1140,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Leon,Blue Heron,2,06/01/2028,415,1,1.0738,1074,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Leon,Blue Heron,3,06/01/2028,416,1,1.054,1054,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Leon,Blue Heron,1,07/01/2028,417,1,0.739,739,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Leon,Blue Heron,2,07/01/2028,418,1,0.619,619,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Leon,Blue Heron,3,07/01/2028,419,1,0.6239,624,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Leon,Blue Heron,1,08/01/2028,1394,1,0.4303,430,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Leon,Blue Heron,2,08/01/2028,1395,1,0.4137,414,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/18/2028,,EDT,Leon,Blue Heron,3,08/01/2028,1396,1,0.3927,393,,,,,,Sample,TN10152024A10172024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Leon,Bradford,1,06/01/2028,420,1,0.7655,766,,,,,,Sample,TN09062024B09122024,
Total Nitrogen,09/07/2028,9:00:00 AM,EDT,09/13/2028,,EDT,Leon,Bradford,2,06/01/2028,421,1,0.7713,771,,,,,,Sample,TN09062024B09122024,
